3 to 3090,,Channel 1,,,,
Date,Time,Voltage (V),Conc. CO2 (ppm),Time Elapsed,Discharge,Mol CO2
6/14/2019,10:48:48 AM,0.002,,,,
6/14/2019,10:48:53 AM,0.002,,,,
6/14/2019,10:48:58 AM,0.002,,,,
6/14/2019,10:49:03 AM,0.002,,,,
6/14/2019,10:49:08 AM,0.002,,,,
6/14/2019,10:49:13 AM,0.002,,,,
6/14/2019,10:49:18 AM,0.002,,,,
6/14/2019,10:49:23 AM,0.002,,,,
6/14/2019,10:49:28 AM,0.002,,,,
6/14/2019,10:49:33 AM,0.002,,,,
6/14/2019,10:49:38 AM,0.002,,,,
6/14/2019,10:49:43 AM,0.002,,,,
6/14/2019,10:49:48 AM,0.002,,,,
6/14/2019,10:49:53 AM,0.002,,,,
6/14/2019,10:49:58 AM,0.002,,,,
6/14/2019,10:50:03 AM,0.002,,,,
6/14/2019,10:50:08 AM,0.002,,,,
6/14/2019,10:50:13 AM,0.002,,,,
6/14/2019,10:50:18 AM,0.002,,,,
6/14/2019,10:50:23 AM,0.002,,,,
6/14/2019,10:50:28 AM,0.002,,,,
6/14/2019,10:50:33 AM,0.002,,,,
6/14/2019,10:50:38 AM,0.002,,,,
6/14/2019,10:50:43 AM,0.002,,,,
6/14/2019,10:50:48 AM,0.002,,,,
6/14/2019,10:50:53 AM,0.002,,,,
6/14/2019,10:50:58 AM,0.002,,,,
6/14/2019,10:51:03 AM,0.002,,,,
6/14/2019,10:51:08 AM,0.002,,,,
6/14/2019,10:51:13 AM,0.002,,,,
6/14/2019,10:51:18 AM,0.002,,,,
6/14/2019,10:51:23 AM,0.002,,,,
6/14/2019,10:51:28 AM,0.002,,,,
6/14/2019,10:51:33 AM,0.002,,,,
6/14/2019,10:51:38 AM,0.002,,,,
6/14/2019,10:51:43 AM,0.002,,,,
6/14/2019,10:51:48 AM,0.002,,,,
6/14/2019,10:51:53 AM,0.002,,,,
6/14/2019,10:51:58 AM,0.002,,,,
6/14/2019,10:52:03 AM,0.002,,,,
6/14/2019,10:52:08 AM,0.002,,,,
6/14/2019,10:52:13 AM,0.002,,,,
6/14/2019,10:52:18 AM,0.002,,,,
6/14/2019,10:52:23 AM,0.002,,,,
6/14/2019,10:52:28 AM,0.002,,,,
6/14/2019,10:52:33 AM,0.002,,,,
6/14/2019,10:52:38 AM,0.002,,,,
6/14/2019,10:52:43 AM,0.002,,,,
6/14/2019,10:52:48 AM,0.002,,,,
6/14/2019,10:52:53 AM,0.002,,,,
6/14/2019,10:52:58 AM,0.002,,,,
6/14/2019,10:53:03 AM,0.002,,,,
6/14/2019,10:53:08 AM,0.002,,,,
6/14/2019,10:53:13 AM,0.002,,,,
6/14/2019,10:53:18 AM,0.002,,,,
6/14/2019,10:53:23 AM,0.002,,,,
6/14/2019,10:53:28 AM,0.002,,,,
6/14/2019,10:53:33 AM,0.002,,,,
6/14/2019,10:53:38 AM,0.002,,,,
6/14/2019,10:53:43 AM,0.002,,,,
6/14/2019,10:53:48 AM,0.002,,,,
6/14/2019,10:53:53 AM,0.002,,,,
6/14/2019,10:53:58 AM,0.002,,,,
6/14/2019,10:54:03 AM,0.002,,,,
6/14/2019,10:54:08 AM,0.002,,,,
6/14/2019,10:54:13 AM,0.002,,,,
6/14/2019,10:54:18 AM,0.002,,,,
6/14/2019,10:54:23 AM,0.002,,,,
6/14/2019,10:54:28 AM,0.002,,,,
6/14/2019,10:54:33 AM,0.002,,,,
6/14/2019,10:54:38 AM,0.002,,,,
6/14/2019,10:54:43 AM,0.002,,,,
6/14/2019,10:54:48 AM,0.002,,,,
6/14/2019,10:54:53 AM,0.002,,,,
6/14/2019,10:54:58 AM,0.002,,,,
6/14/2019,10:55:03 AM,0.002,,,,
6/14/2019,10:55:08 AM,0.002,,,,
6/14/2019,10:55:13 AM,0.002,,,,
6/14/2019,10:55:18 AM,0.002,,,,
6/14/2019,10:55:23 AM,0.002,,,,
6/14/2019,10:55:28 AM,0.002,,,,
6/14/2019,10:55:33 AM,0.002,,,,
6/14/2019,10:55:38 AM,0.002,,,,
6/14/2019,10:55:43 AM,0.002,,,,
6/14/2019,10:55:48 AM,0.002,,,,
6/14/2019,10:55:53 AM,0.002,,,,
6/14/2019,10:55:58 AM,0.002,,,,
6/14/2019,10:56:03 AM,0.002,,,,
6/14/2019,10:56:08 AM,0.002,,,,
6/14/2019,10:56:13 AM,0.002,,,,
6/14/2019,10:56:18 AM,0.002,,,,
6/14/2019,10:56:23 AM,0.002,,,,
6/14/2019,10:56:28 AM,0.002,,,,
6/14/2019,10:56:33 AM,0.002,,,,
6/14/2019,10:56:38 AM,0.002,,,,
6/14/2019,10:56:43 AM,0.002,,,,
6/14/2019,10:56:48 AM,0.002,,,,
6/14/2019,10:56:53 AM,0.002,,,,
6/14/2019,10:56:58 AM,0.002,,,,
6/14/2019,10:57:03 AM,0.002,,,,
6/14/2019,10:57:08 AM,0.002,,,,
6/14/2019,10:57:13 AM,0.002,,,,
6/14/2019,10:57:18 AM,0.002,,,,
6/14/2019,10:57:23 AM,0.002,,,,
6/14/2019,10:57:28 AM,0.002,,,,
6/14/2019,10:57:33 AM,0.002,,,,
6/14/2019,10:57:38 AM,0.002,,,,
6/14/2019,10:57:43 AM,0.002,,,,
6/14/2019,10:57:48 AM,0.002,,,,
6/14/2019,10:57:53 AM,0.002,,,,
6/14/2019,10:57:58 AM,0.002,,,,
6/14/2019,10:58:03 AM,0.002,,,,
6/14/2019,10:58:08 AM,0.002,,,,
6/14/2019,10:58:13 AM,0.002,,,,
6/14/2019,10:58:18 AM,0.002,,,,
6/14/2019,10:58:23 AM,0.002,,,,
6/14/2019,10:58:28 AM,0.002,,,,
6/14/2019,10:58:33 AM,0.002,,,,
6/14/2019,10:58:38 AM,0.002,,,,
6/14/2019,10:58:43 AM,0.002,,,,
6/14/2019,10:58:48 AM,0.002,,,,
6/14/2019,10:58:53 AM,0.002,,,,
6/14/2019,10:58:58 AM,0.002,,,,
6/14/2019,10:59:03 AM,0.002,,,,
6/14/2019,10:59:08 AM,0.002,,,,
6/14/2019,10:59:13 AM,0.002,,,,
6/14/2019,10:59:18 AM,0.002,,,,
6/14/2019,10:59:23 AM,0.002,,,,
6/14/2019,10:59:28 AM,0.002,,,,
6/14/2019,10:59:33 AM,0.002,,,,
6/14/2019,10:59:38 AM,0.002,,,,
6/14/2019,10:59:43 AM,0.002,,,,
6/14/2019,10:59:48 AM,0.002,,,,
6/14/2019,10:59:53 AM,0.002,,,,
6/14/2019,10:59:58 AM,0.002,,,,
6/14/2019,11:00:03 AM,0.002,,,,
6/14/2019,11:00:08 AM,0.002,,,,
6/14/2019,11:00:13 AM,0.002,,,,
6/14/2019,11:00:18 AM,0.002,,,,
6/14/2019,11:00:23 AM,0.002,,,,
6/14/2019,11:00:28 AM,0.002,,,,
6/14/2019,11:00:33 AM,0.002,,,,
6/14/2019,11:00:38 AM,0.002,,,,
6/14/2019,11:00:43 AM,0.002,,,,
6/14/2019,11:00:48 AM,0.002,,,,
6/14/2019,11:00:53 AM,0.002,,,,
6/14/2019,11:00:58 AM,0.002,,,,
6/14/2019,11:01:03 AM,0.002,,,,
6/14/2019,11:01:08 AM,0.002,,,,
6/14/2019,11:01:13 AM,0.002,,,,
6/14/2019,11:01:18 AM,0.002,,,,
6/14/2019,11:01:23 AM,0.002,,,,
6/14/2019,11:01:28 AM,0.002,,,,
6/14/2019,11:01:33 AM,0.002,,,,
6/14/2019,11:01:38 AM,0.002,,,,
6/14/2019,11:01:43 AM,0.002,,,,
6/14/2019,11:01:48 AM,0.002,,,,
6/14/2019,11:01:53 AM,0.002,,,,
6/14/2019,11:01:58 AM,0.002,,,,
6/14/2019,11:02:03 AM,0.002,,,,
6/14/2019,11:02:08 AM,0.002,,,,
6/14/2019,11:02:13 AM,0.002,,,,
6/14/2019,11:02:18 AM,0.002,,,,
6/14/2019,11:02:23 AM,0.002,,,,
6/14/2019,11:02:28 AM,0.002,,,,
6/14/2019,11:02:33 AM,0.002,,,,
6/14/2019,11:02:38 AM,0.002,,,,
6/14/2019,11:02:43 AM,0.002,,,,
6/14/2019,11:02:48 AM,0.002,,,,
6/14/2019,11:02:53 AM,0.002,,,,
6/14/2019,11:02:58 AM,0.002,,,,
6/14/2019,11:03:03 AM,0.002,,,,
6/14/2019,11:03:08 AM,0.002,,,,
6/14/2019,11:03:13 AM,0.002,,,,
6/14/2019,11:03:18 AM,0.002,,,,
6/14/2019,11:03:23 AM,0.002,,,,
6/14/2019,11:03:28 AM,0.002,,,,
6/14/2019,11:03:33 AM,0.002,,,,
6/14/2019,11:03:38 AM,0.002,,,,
6/14/2019,11:03:43 AM,0.002,,,,
6/14/2019,11:03:48 AM,0.002,,,,
6/14/2019,11:03:53 AM,0.002,,,,
6/14/2019,11:03:58 AM,0.002,,,,
6/14/2019,11:04:03 AM,0.002,,,,
6/14/2019,11:04:08 AM,0.002,,,,
6/14/2019,11:04:13 AM,0.002,,,,
6/14/2019,11:04:18 AM,0.002,,,,
6/14/2019,11:04:23 AM,0.002,,,,
6/14/2019,11:04:28 AM,0.002,,,,
6/14/2019,11:04:33 AM,0.002,,,,
6/14/2019,11:04:38 AM,0.002,,,,
6/14/2019,11:04:43 AM,0.002,,,,
6/14/2019,11:04:48 AM,0.002,,,,
6/14/2019,11:04:53 AM,0.002,,,,
6/14/2019,11:04:58 AM,0.002,,,,
6/14/2019,11:05:03 AM,0.002,,,,
6/14/2019,11:05:08 AM,0.002,,,,
6/14/2019,11:05:13 AM,0.002,,,,
6/14/2019,11:05:18 AM,0.002,,,,
6/14/2019,11:05:23 AM,0.002,,,,
6/14/2019,11:05:28 AM,0.002,,,,
6/14/2019,11:05:33 AM,0.002,,,,
6/14/2019,11:05:38 AM,0.002,,,,
6/14/2019,11:05:43 AM,0.002,,,,
6/14/2019,11:05:48 AM,0.002,,,,
6/14/2019,11:05:53 AM,0.002,,,,
6/14/2019,11:05:58 AM,0.002,,,,
6/14/2019,11:06:03 AM,0.002,,,,
6/14/2019,11:06:08 AM,0.002,,,,
6/14/2019,11:06:13 AM,0.002,,,,
6/14/2019,11:06:18 AM,0.002,,,,
6/14/2019,11:06:23 AM,0.002,,,,
6/14/2019,11:06:28 AM,0.002,,,,
6/14/2019,11:06:33 AM,0.002,,,,
6/14/2019,11:06:38 AM,0.002,,,,
6/14/2019,11:06:43 AM,0.002,,,,
6/14/2019,11:06:48 AM,0.002,,,,
6/14/2019,11:06:53 AM,0.002,,,,
6/14/2019,11:06:58 AM,0.002,,,,
6/14/2019,11:07:03 AM,0.002,,,,
6/14/2019,11:07:08 AM,0.002,,,,
6/14/2019,11:07:13 AM,0.002,,,,
6/14/2019,11:07:18 AM,0.002,,,,
6/14/2019,11:07:23 AM,0.002,,,,
6/14/2019,11:07:28 AM,0.002,,,,
6/14/2019,11:07:33 AM,0.002,,,,
6/14/2019,11:07:38 AM,0.002,,,,
6/14/2019,11:07:43 AM,0.002,,,,
6/14/2019,11:07:48 AM,0.002,,,,
6/14/2019,11:07:53 AM,0.002,,,,
6/14/2019,11:07:58 AM,0.002,,,,
6/14/2019,11:08:03 AM,0.002,,,,
6/14/2019,11:08:08 AM,0.002,,,,
6/14/2019,11:08:13 AM,0.002,,,,
6/14/2019,11:08:18 AM,0.002,,,,
6/14/2019,11:08:23 AM,0.002,,,,
6/14/2019,11:08:28 AM,0.002,,,,
6/14/2019,11:08:33 AM,0.002,,,,
6/14/2019,11:08:38 AM,0.002,,,,
6/14/2019,11:08:43 AM,0.002,,,,
6/14/2019,11:08:48 AM,0.002,,,,
6/14/2019,11:08:53 AM,0.002,,,,
6/14/2019,11:08:58 AM,0.002,,,,
6/14/2019,11:09:03 AM,0.002,,,,
6/14/2019,11:09:08 AM,0.002,,,,
6/14/2019,11:09:13 AM,0.002,,,,
6/14/2019,11:09:18 AM,0.002,,,,
6/14/2019,11:09:23 AM,0.002,,,,
6/14/2019,11:09:28 AM,0.002,,,,
6/14/2019,11:09:33 AM,0.002,,,,
6/14/2019,11:09:38 AM,0.002,,,,
6/14/2019,11:09:43 AM,0.002,,,,
6/14/2019,11:09:48 AM,0.002,,,,
6/14/2019,11:09:53 AM,0.002,,,,
6/14/2019,11:09:58 AM,0.002,,,,
6/14/2019,11:10:03 AM,0.002,,,,
6/14/2019,11:10:08 AM,0.002,,,,
6/14/2019,11:10:13 AM,0.002,,,,
6/14/2019,11:10:18 AM,0.002,,,,
6/14/2019,11:10:23 AM,0.002,,,,
6/14/2019,11:10:28 AM,0.002,,,,
6/14/2019,11:10:33 AM,0.002,,,,
6/14/2019,11:10:38 AM,0.002,,,,
6/14/2019,11:10:43 AM,0.002,,,,
6/14/2019,11:10:48 AM,0.002,,,,
6/14/2019,11:10:53 AM,0.002,,,,
6/14/2019,11:10:58 AM,0.002,,,,
6/14/2019,11:11:03 AM,0.002,,,,
6/14/2019,11:11:08 AM,0.002,,,,
6/14/2019,11:11:13 AM,0.002,,,,
6/14/2019,11:11:18 AM,0.002,,,,
6/14/2019,11:11:23 AM,0.002,,,,
6/14/2019,11:11:28 AM,0.002,,,,
6/14/2019,11:11:33 AM,0.002,,,,
6/14/2019,11:11:38 AM,0.002,,,,
6/14/2019,11:11:43 AM,0.002,,,,
6/14/2019,11:11:48 AM,0.002,,,,
6/14/2019,11:11:53 AM,0.002,,,,
6/14/2019,11:11:58 AM,0.002,,,,
6/14/2019,11:12:03 AM,0.002,,,,
6/14/2019,11:12:08 AM,0.002,,,,
6/14/2019,11:12:13 AM,0.002,,,,
6/14/2019,11:12:18 AM,0.002,,,,
6/14/2019,11:12:23 AM,0.002,,,,
6/14/2019,11:12:28 AM,0.002,,,,
6/14/2019,11:12:33 AM,0.002,,,,
6/14/2019,11:12:38 AM,0.002,,,,
6/14/2019,11:12:43 AM,0.002,,,,
6/14/2019,11:12:48 AM,0.002,,,,
6/14/2019,11:12:53 AM,0.002,,,,
6/14/2019,11:12:58 AM,0.002,,,,
6/14/2019,11:13:03 AM,0.002,,,,
6/14/2019,11:13:08 AM,0.002,,,,
6/14/2019,11:13:13 AM,0.002,,,,
6/14/2019,11:13:18 AM,0.002,,,,
6/14/2019,11:13:23 AM,0.002,,,,
6/14/2019,11:13:28 AM,0.002,,,,
6/14/2019,11:13:33 AM,0.002,,,,
6/14/2019,11:13:38 AM,0.002,,,,
6/14/2019,11:13:43 AM,0.002,,,,
6/14/2019,11:13:48 AM,0.002,,,,
6/14/2019,11:13:53 AM,0.002,,,,
6/14/2019,11:13:58 AM,0.002,,,,
6/14/2019,11:14:03 AM,0.002,,,,
6/14/2019,11:14:08 AM,0.002,,,,
6/14/2019,11:14:13 AM,0.002,,,,
6/14/2019,11:14:18 AM,0.002,,,,
6/14/2019,11:14:23 AM,0.002,,,,
6/14/2019,11:14:28 AM,0.002,,,,
6/14/2019,11:14:33 AM,0.002,,,,
6/14/2019,11:14:38 AM,0.002,,,,
6/14/2019,11:14:43 AM,0.002,,,,
6/14/2019,11:14:48 AM,0.002,,,,
6/14/2019,11:14:53 AM,0.002,,,,
6/14/2019,11:14:58 AM,0.002,,,,
6/14/2019,11:15:03 AM,0.002,,,,
6/14/2019,11:15:08 AM,0.002,,,,
6/14/2019,11:15:13 AM,0.002,,,,
6/14/2019,11:15:18 AM,0.002,,,,
6/14/2019,11:15:23 AM,0.002,,,,
6/14/2019,11:15:28 AM,0.002,,,,
6/14/2019,11:15:33 AM,0.002,,,,
6/14/2019,11:15:38 AM,0.002,,,,
6/14/2019,11:15:43 AM,0.002,,,,
6/14/2019,11:15:48 AM,0.002,,,,
6/14/2019,11:15:53 AM,0.002,,,,
6/14/2019,11:15:58 AM,0.002,,,,
6/14/2019,11:16:03 AM,0.002,,,,
6/14/2019,11:16:08 AM,0.002,,,,
6/14/2019,11:16:13 AM,0.002,,,,
6/14/2019,11:16:18 AM,0.002,,,,
6/14/2019,11:16:23 AM,0.002,,,,
6/14/2019,11:16:28 AM,0.002,,,,
6/14/2019,11:16:33 AM,0.002,,,,
6/14/2019,11:16:38 AM,0.002,,,,
6/14/2019,11:16:43 AM,0.002,,,,
6/14/2019,11:16:48 AM,0.002,,,,
6/14/2019,11:16:53 AM,0.002,,,,
6/14/2019,11:16:58 AM,0.002,,,,
6/14/2019,11:17:03 AM,0.002,,,,
6/14/2019,11:17:08 AM,0.002,,,,
6/14/2019,11:17:13 AM,0.002,,,,
6/14/2019,11:17:18 AM,0.002,,,,
6/14/2019,11:17:23 AM,0.002,,,,
6/14/2019,11:17:28 AM,0.002,,,,
6/14/2019,11:17:33 AM,0.002,,,,
6/14/2019,11:17:38 AM,0.002,,,,
6/14/2019,11:17:43 AM,0.002,,,,
6/14/2019,11:17:48 AM,0.002,,,,
6/14/2019,11:17:53 AM,0.002,,,,
6/14/2019,11:17:58 AM,0.002,,,,
6/14/2019,11:18:03 AM,0.002,,,,
6/14/2019,11:18:08 AM,0.002,,,,
6/14/2019,11:18:13 AM,0.002,,,,
6/14/2019,11:18:18 AM,0.002,,,,
6/14/2019,11:18:23 AM,0.002,,,,
6/14/2019,11:18:28 AM,0.002,,,,
6/14/2019,11:18:33 AM,0.002,,,,
6/14/2019,11:18:38 AM,0.002,,,,
6/14/2019,11:18:43 AM,0.002,,,,
6/14/2019,11:18:48 AM,0.002,,,,
6/14/2019,11:18:53 AM,0.002,,,,
6/14/2019,11:18:58 AM,0.002,,,,
6/14/2019,11:19:03 AM,0.002,,,,
6/14/2019,11:19:08 AM,0.002,,,,
6/14/2019,11:19:13 AM,0.002,,,,
6/14/2019,11:19:18 AM,0.002,,,,
6/14/2019,11:19:23 AM,0.002,,,,
6/14/2019,11:19:28 AM,0.002,,,,
6/14/2019,11:19:33 AM,0.002,,,,
6/14/2019,11:19:38 AM,0.002,,,,
6/14/2019,11:19:43 AM,0.002,,,,
6/14/2019,11:19:48 AM,0.002,,,,
6/14/2019,11:19:53 AM,0.002,,,,
6/14/2019,11:19:58 AM,0.002,,,,
6/14/2019,11:20:03 AM,0.002,,,,
6/14/2019,11:20:08 AM,0.002,,,,
6/14/2019,11:20:13 AM,0.002,,,,
6/14/2019,11:20:18 AM,0.002,,,,
6/14/2019,11:20:23 AM,0.002,,,,
6/14/2019,11:20:28 AM,0.002,,,,
6/14/2019,11:20:33 AM,0.002,,,,
6/14/2019,11:20:38 AM,0.002,,,,
6/14/2019,11:20:43 AM,0.002,,,,
6/14/2019,11:20:48 AM,0.002,,,,
6/14/2019,11:20:53 AM,0.002,,,,
6/14/2019,11:20:58 AM,0.002,,,,
6/14/2019,11:21:03 AM,0.002,,,,
6/14/2019,11:21:08 AM,0.002,,,,
6/14/2019,11:21:13 AM,0.002,,,,
6/14/2019,11:21:18 AM,0.002,,,,
6/14/2019,11:21:23 AM,0.002,,,,
6/14/2019,11:21:28 AM,0.002,,,,
6/14/2019,11:21:33 AM,0.002,,,,
6/14/2019,11:21:38 AM,0.002,,,,
6/14/2019,11:21:43 AM,0.002,,,,
6/14/2019,11:21:48 AM,0.002,,,,
6/14/2019,11:21:53 AM,0.002,,,,
6/14/2019,11:21:58 AM,0.002,,,,
6/14/2019,11:22:03 AM,0.002,,,,
6/14/2019,11:22:08 AM,0.002,,,,
6/14/2019,11:22:13 AM,0.002,,,,
6/14/2019,11:22:18 AM,0.002,,,,
6/14/2019,11:22:23 AM,0.002,,,,
6/14/2019,11:22:28 AM,0.002,,,,
6/14/2019,11:22:33 AM,0.002,,,,
6/14/2019,11:22:38 AM,0.002,,,,
6/14/2019,11:22:43 AM,0.002,,,,
6/14/2019,11:22:48 AM,0.002,,,,
6/14/2019,11:22:53 AM,0.002,,,,
6/14/2019,11:22:58 AM,0.002,,,,
6/14/2019,11:23:03 AM,0.002,,,,
6/14/2019,11:23:08 AM,0.002,,,,
6/14/2019,11:23:13 AM,0.002,,,,
6/14/2019,11:23:18 AM,0.002,,,,
6/14/2019,11:23:23 AM,0.002,,,,
6/14/2019,11:23:28 AM,0.002,,,,
6/14/2019,11:23:33 AM,0.002,,,,
6/14/2019,11:23:38 AM,0.002,,,,
6/14/2019,11:23:43 AM,0.002,,,,
6/14/2019,11:23:48 AM,0.002,,,,
6/14/2019,11:23:53 AM,0.002,,,,
6/14/2019,11:23:58 AM,0.002,,,,
6/14/2019,11:24:03 AM,0.002,,,,
6/14/2019,11:24:08 AM,0.002,,,,
6/14/2019,11:24:13 AM,0.002,,,,
6/14/2019,11:24:18 AM,0.002,,,,
6/14/2019,11:24:23 AM,0.002,,,,
6/14/2019,11:24:28 AM,0.002,,,,
6/14/2019,11:24:33 AM,0.002,,,,
6/14/2019,11:24:38 AM,0.002,,,,
6/14/2019,11:24:43 AM,0.002,,,,
6/14/2019,11:24:48 AM,0.002,,,,
6/14/2019,11:24:53 AM,0.002,,,,
6/14/2019,11:24:58 AM,0.002,,,,
6/14/2019,11:25:03 AM,0.002,,,,
6/14/2019,11:25:08 AM,0.002,,,,
6/14/2019,11:25:13 AM,0.002,,,,
6/14/2019,11:25:18 AM,0.002,,,,
6/14/2019,11:25:23 AM,0.002,,,,
6/14/2019,11:25:28 AM,0.002,,,,
6/14/2019,11:25:33 AM,0.002,,,,
6/14/2019,11:25:38 AM,0.002,,,,
6/14/2019,11:25:43 AM,0.002,,,,
6/14/2019,11:25:48 AM,0.002,,,,
6/14/2019,11:25:53 AM,0.002,,,,
6/14/2019,11:25:58 AM,0.002,,,,
6/14/2019,11:26:03 AM,0.002,,,,
6/14/2019,11:26:08 AM,0.002,,,,
6/14/2019,11:26:13 AM,0.002,,,,
6/14/2019,11:26:18 AM,0.002,,,,
6/14/2019,11:26:23 AM,0.002,,,,
6/14/2019,11:26:28 AM,0.002,,,,
6/14/2019,11:26:33 AM,0.002,,,,
6/14/2019,11:26:38 AM,0.002,,,,
6/14/2019,11:26:43 AM,0.002,,,,
6/14/2019,11:26:48 AM,0.002,,,,
6/14/2019,11:26:53 AM,0.002,,,,
6/14/2019,11:26:58 AM,0.002,,,,
6/14/2019,11:27:03 AM,0.002,,,,
6/14/2019,11:27:08 AM,0.002,,,,
6/14/2019,11:27:13 AM,0.002,,,,
6/14/2019,11:27:18 AM,0.002,,,,
6/14/2019,11:27:23 AM,0.002,,,,
6/14/2019,11:27:28 AM,0.002,,,,
6/14/2019,11:27:33 AM,0.002,,,,
6/14/2019,11:27:38 AM,0.002,,,,
6/14/2019,11:27:43 AM,0.002,,,,
6/14/2019,11:27:48 AM,0.002,,,,
6/14/2019,11:27:53 AM,0.002,,,,
6/14/2019,11:27:58 AM,0.002,,,,
6/14/2019,11:28:03 AM,0.002,,,,
6/14/2019,11:28:08 AM,0.002,,,,
6/14/2019,11:28:13 AM,0.002,,,,
6/14/2019,11:28:18 AM,0.002,,,,
6/14/2019,11:28:23 AM,0.002,,,,
6/14/2019,11:28:28 AM,0.002,,,,
6/14/2019,11:28:33 AM,0.002,,,,
6/14/2019,11:28:38 AM,0.002,,,,
6/14/2019,11:28:43 AM,0.002,,,,
6/14/2019,11:28:48 AM,0.002,,,,
6/14/2019,11:28:53 AM,0.002,,,,
6/14/2019,11:28:58 AM,0.002,,,,
6/14/2019,11:29:03 AM,0.002,,,,
6/14/2019,11:29:08 AM,0.002,,,,
6/14/2019,11:29:13 AM,0.002,,,,
6/14/2019,11:29:18 AM,0.002,,,,
6/14/2019,11:29:23 AM,0.002,,,,
6/14/2019,11:29:28 AM,0.002,,,,
6/14/2019,11:29:33 AM,0.002,,,,
6/14/2019,11:29:38 AM,0.002,,,,
6/14/2019,11:29:43 AM,0.002,,,,
6/14/2019,11:29:48 AM,0.002,,,,
6/14/2019,11:29:53 AM,0.002,,,,
6/14/2019,11:29:58 AM,0.002,,,,
6/14/2019,11:30:03 AM,0.002,,,,
6/14/2019,11:30:08 AM,0.002,,,,
6/14/2019,11:30:13 AM,0.002,,,,
6/14/2019,11:30:18 AM,0.002,,,,
6/14/2019,11:30:23 AM,0.002,,,,
6/14/2019,11:30:28 AM,0.002,,,,
6/14/2019,11:30:33 AM,0.002,,,,
6/14/2019,11:30:38 AM,0.002,,,,
6/14/2019,11:30:43 AM,0.002,,,,
6/14/2019,11:30:48 AM,0.002,,,,
6/14/2019,11:30:53 AM,0.002,,,,
6/14/2019,11:30:58 AM,0.002,,,,
6/14/2019,11:31:03 AM,0.002,,,,
6/14/2019,11:31:08 AM,0.002,,,,
6/14/2019,11:31:13 AM,0.002,,,,
6/14/2019,11:31:18 AM,0.002,,,,
6/14/2019,11:31:23 AM,0.002,,,,
6/14/2019,11:31:28 AM,0.002,,,,
6/14/2019,11:31:33 AM,0.002,,,,
6/14/2019,11:31:38 AM,0.002,,,,
6/14/2019,11:31:43 AM,0.002,,,,
6/14/2019,11:31:48 AM,0.002,,,,
6/14/2019,11:31:53 AM,0.002,,,,
6/14/2019,11:31:58 AM,0.002,,,,
6/14/2019,11:32:03 AM,0.002,,,,
6/14/2019,11:32:08 AM,0.002,,,,
6/14/2019,11:32:13 AM,0.002,,,,
6/14/2019,11:32:18 AM,0.002,,,,
6/14/2019,11:32:23 AM,0.002,,,,
6/14/2019,11:32:28 AM,0.002,,,,
6/14/2019,11:32:33 AM,0.002,,,,
6/14/2019,11:32:38 AM,0.002,,,,
6/14/2019,11:32:43 AM,0.002,,,,
6/14/2019,11:32:48 AM,0.002,,,,
6/14/2019,11:32:53 AM,0.002,,,,
6/14/2019,11:32:58 AM,0.002,,,,
6/14/2019,11:33:03 AM,0.002,,,,
6/14/2019,11:33:08 AM,0.002,,,,
6/14/2019,11:33:13 AM,0.002,,,,
6/14/2019,11:33:18 AM,0.002,,,,
6/14/2019,11:33:23 AM,0.002,,,,
6/14/2019,11:33:28 AM,0.002,,,,
6/14/2019,11:33:33 AM,0.002,,,,
6/14/2019,11:33:38 AM,0.002,,,,
6/14/2019,11:33:43 AM,0.002,,,,
6/14/2019,11:33:48 AM,0.002,,,,
6/14/2019,11:33:53 AM,0.002,,,,
6/14/2019,11:33:58 AM,0.002,,,,
6/14/2019,11:34:03 AM,0.002,,,,
6/14/2019,11:34:08 AM,0.002,,,,
6/14/2019,11:34:13 AM,0.002,,,,
6/14/2019,11:34:18 AM,0.002,,,,
6/14/2019,11:34:23 AM,0.002,,,,
6/14/2019,11:34:28 AM,0.002,,,,
6/14/2019,11:34:33 AM,0.002,,,,
6/14/2019,11:34:38 AM,0.002,,,,
6/14/2019,11:34:43 AM,0.002,,,,
6/14/2019,11:34:48 AM,0.002,,,,
6/14/2019,11:34:53 AM,0.002,,,,
6/14/2019,11:34:58 AM,0.002,,,,
6/14/2019,11:35:03 AM,0.002,,,,
6/14/2019,11:35:08 AM,0.002,,,,
6/14/2019,11:35:13 AM,0.002,,,,
6/14/2019,11:35:18 AM,0.002,,,,
6/14/2019,11:35:23 AM,0.002,,,,
6/14/2019,11:35:28 AM,0.002,,,,
6/14/2019,11:35:33 AM,0.002,,,,
6/14/2019,11:35:38 AM,0.002,,,,
6/14/2019,11:35:43 AM,0.002,,,,
6/14/2019,11:35:48 AM,0.002,,,,
6/14/2019,11:35:53 AM,0.002,,,,
6/14/2019,11:35:58 AM,0.002,,,,
6/14/2019,11:36:03 AM,0.002,,,,
6/14/2019,11:36:08 AM,0.002,,,,
6/14/2019,11:36:13 AM,0.002,,,,
6/14/2019,11:36:18 AM,0.002,,,,
6/14/2019,11:36:23 AM,0.002,,,,
6/14/2019,11:36:28 AM,0.002,,,,
6/14/2019,11:36:33 AM,0.002,,,,
6/14/2019,11:36:38 AM,0.002,,,,
6/14/2019,11:36:43 AM,0.002,,,,
6/14/2019,11:36:48 AM,0.002,,,,
6/14/2019,11:36:53 AM,0.002,,,,
6/14/2019,11:36:58 AM,0.002,,,,
6/14/2019,11:37:03 AM,0.002,,,,
