"","DateTime","PPM","VID"
"4076",2019-07-16 17:57:00,1437.5,"V3"
"4077",2019-07-16 17:58:00,1432.5,"V3"
"4078",2019-07-16 17:59:00,1447.5,"V3"
"4079",2019-07-16 18:00:00,1452.5,"V3"
"4080",2019-07-16 18:01:00,1457.5,"V3"
"4081",2019-07-16 18:02:00,1462.5,"V3"
"4082",2019-07-16 18:03:00,1437.5,"V3"
"4083",2019-07-16 18:04:00,1457.5,"V3"
"4084",2019-07-16 18:05:00,1447.5,"V3"
"4085",2019-07-16 18:06:00,1462.5,"V3"
"4086",2019-07-16 18:07:00,1452.5,"V3"
"4087",2019-07-16 18:08:00,1457.5,"V3"
"4088",2019-07-16 18:09:00,1452.5,"V3"
"4089",2019-07-16 18:10:00,1442.5,"V3"
"4090",2019-07-16 18:11:00,1417.5,"V3"
"4091",2019-07-16 18:12:00,1452.5,"V3"
"4092",2019-07-16 18:13:00,1462.5,"V3"
"4093",2019-07-16 18:14:00,1462.5,"V3"
"4094",2019-07-16 18:15:00,1452.5,"V3"
"4095",2019-07-16 18:16:00,1452.5,"V3"
"4096",2019-07-16 18:17:00,1462.5,"V3"
"4097",2019-07-16 18:18:00,1462.5,"V3"
"4098",2019-07-16 18:19:00,1452.5,"V3"
"4099",2019-07-16 18:20:00,1447.5,"V3"
"4100",2019-07-16 18:21:00,1467.5,"V3"
"4101",2019-07-16 18:22:00,1452.5,"V3"
"4102",2019-07-16 18:23:00,1462.5,"V3"
"4103",2019-07-16 18:24:00,1447.5,"V3"
"4104",2019-07-16 18:25:00,1457.5,"V3"
"4105",2019-07-16 18:26:00,1447.5,"V3"
"4106",2019-07-16 18:27:00,1447.5,"V3"
"4107",2019-07-16 18:28:00,1467.5,"V3"
"4108",2019-07-16 18:29:00,1467.5,"V3"
"4109",2019-07-16 18:30:00,1517.5,"V3"
"4110",2019-07-16 18:31:00,1537.5,"V3"
"4111",2019-07-16 18:32:00,1572.5,"V3"
"4112",2019-07-16 18:33:00,1597.5,"V3"
"4113",2019-07-16 18:34:00,1622.5,"V3"
"4114",2019-07-16 18:35:00,1637.5,"V3"
"4115",2019-07-16 18:36:00,1632.5,"V3"
"4116",2019-07-16 18:37:00,1652.5,"V3"
"4117",2019-07-16 18:38:00,1647.5,"V3"
"4118",2019-07-16 18:39:00,1667.5,"V3"
"4119",2019-07-16 18:40:00,1667.5,"V3"
"4120",2019-07-16 18:41:00,1682.5,"V3"
"4121",2019-07-16 18:42:00,1702.5,"V3"
"4122",2019-07-16 18:43:00,1697.5,"V3"
"4123",2019-07-16 18:44:00,1702.5,"V3"
"4124",2019-07-16 18:45:00,1702.5,"V3"
"4125",2019-07-16 18:46:00,1697.5,"V3"
"4126",2019-07-16 18:47:00,1682.5,"V3"
"4127",2019-07-16 18:48:00,1702.5,"V3"
"4128",2019-07-16 18:49:00,1702.5,"V3"
"4129",2019-07-16 18:50:00,1702.5,"V3"
"4130",2019-07-16 18:51:00,1727.5,"V3"
"4131",2019-07-16 18:52:00,1722.5,"V3"
"4132",2019-07-16 18:53:00,1732.5,"V3"
"4133",2019-07-16 18:54:00,1747.5,"V3"
"4134",2019-07-16 18:55:00,1752.5,"V3"
"4135",2019-07-16 18:56:00,1757.5,"V3"
"4136",2019-07-16 18:57:00,1777.5,"V3"
"4137",2019-07-16 18:58:00,1762.5,"V3"
"4138",2019-07-16 18:59:00,1767.5,"V3"
"4139",2019-07-16 19:00:00,1767.5,"V3"
"4140",2019-07-16 19:01:00,1777.5,"V3"
"4141",2019-07-16 19:02:00,1772.5,"V3"
"4142",2019-07-16 19:03:00,1777.5,"V3"
"4143",2019-07-16 19:04:00,1787.5,"V3"
"4144",2019-07-16 19:05:00,1762.5,"V3"
"4145",2019-07-16 19:06:00,1762.5,"V3"
"4146",2019-07-16 19:07:00,1772.5,"V3"
"4147",2019-07-16 19:08:00,1752.5,"V3"
"4148",2019-07-16 19:09:00,1767.5,"V3"
"4149",2019-07-16 19:10:00,1772.5,"V3"
"4150",2019-07-16 19:11:00,1742.5,"V3"
"4151",2019-07-16 19:12:00,1762.5,"V3"
"4152",2019-07-16 19:13:00,1762.5,"V3"
"4153",2019-07-16 19:14:00,1762.5,"V3"
"4154",2019-07-16 19:15:00,1762.5,"V3"
"4155",2019-07-16 19:16:00,1742.5,"V3"
"4156",2019-07-16 19:17:00,1752.5,"V3"
"4157",2019-07-16 19:18:00,1752.5,"V3"
"4158",2019-07-16 19:19:00,1742.5,"V3"
"4159",2019-07-16 19:20:00,1737.5,"V3"
"4160",2019-07-16 19:21:00,1732.5,"V3"
"4161",2019-07-16 19:22:00,1717.5,"V3"
"4162",2019-07-16 19:23:00,1697.5,"V3"
"4163",2019-07-16 19:24:00,1712.5,"V3"
"4164",2019-07-16 19:25:00,1722.5,"V3"
"4165",2019-07-16 19:26:00,1732.5,"V3"
"4166",2019-07-16 19:27:00,1707.5,"V3"
"4167",2019-07-16 19:28:00,1712.5,"V3"
"4168",2019-07-16 19:29:00,1702.5,"V3"
"4169",2019-07-16 19:30:00,1712.5,"V3"
"4170",2019-07-16 19:31:00,1707.5,"V3"
"4171",2019-07-16 19:32:00,1737.5,"V3"
"4172",2019-07-16 19:33:00,1737.5,"V3"
"4173",2019-07-16 19:34:00,1752.5,"V3"
"4174",2019-07-16 19:35:00,1762.5,"V3"
"4175",2019-07-16 19:36:00,1782.5,"V3"
"4176",2019-07-16 19:37:00,1792.5,"V3"
"4177",2019-07-16 19:38:00,1797.5,"V3"
"4178",2019-07-16 19:39:00,1782.5,"V3"
"4179",2019-07-16 19:40:00,1817.5,"V3"
"4180",2019-07-16 19:41:00,1802.5,"V3"
"4181",2019-07-16 19:42:00,1802.5,"V3"
"4182",2019-07-16 19:43:00,1812.5,"V3"
"4183",2019-07-16 19:44:00,1837.5,"V3"
"4184",2019-07-16 19:45:00,1857.5,"V3"
"4185",2019-07-16 19:46:00,1887.5,"V3"
"4186",2019-07-16 19:47:00,1882.5,"V3"
"4187",2019-07-16 19:48:00,1882.5,"V3"
"4188",2019-07-16 19:49:00,1887.5,"V3"
"4189",2019-07-16 19:50:00,1897.5,"V3"
"4190",2019-07-16 19:51:00,1922.5,"V3"
"4191",2019-07-16 19:52:00,1907.5,"V3"
"4192",2019-07-16 19:53:00,1917.5,"V3"
"4193",2019-07-16 19:54:00,1922.5,"V3"
"4194",2019-07-16 19:55:00,1917.5,"V3"
"4195",2019-07-16 19:56:00,1917.5,"V3"
"4196",2019-07-16 19:57:00,1912.5,"V3"
"4197",2019-07-16 19:58:00,1912.5,"V3"
"4198",2019-07-16 19:59:00,1922.5,"V3"
"4199",2019-07-16 20:00:00,1917.5,"V3"
"4200",2019-07-16 20:01:00,1912.5,"V3"
"4201",2019-07-16 20:02:00,1897.5,"V3"
"4202",2019-07-16 20:03:00,1922.5,"V3"
"4203",2019-07-16 20:04:00,1912.5,"V3"
"4204",2019-07-16 20:05:00,1912.5,"V3"
"4205",2019-07-16 20:06:00,1952.5,"V3"
"4206",2019-07-16 20:07:00,1937.5,"V3"
"4207",2019-07-16 20:08:00,1877.5,"V3"
"4208",2019-07-16 20:09:00,1787.5,"V3"
"4209",2019-07-16 20:10:00,1727.5,"V3"
"4210",2019-07-16 20:11:00,1682.5,"V3"
"4211",2019-07-16 20:12:00,1622.5,"V3"
"4212",2019-07-16 20:13:00,1602.5,"V3"
"4213",2019-07-16 20:14:00,1577.5,"V3"
"4214",2019-07-16 20:15:00,1557.5,"V3"
"4215",2019-07-16 20:16:00,1552.5,"V3"
"4216",2019-07-16 20:17:00,1542.5,"V3"
"4217",2019-07-16 20:18:00,1567.5,"V3"
"4218",2019-07-16 20:19:00,1537.5,"V3"
"4219",2019-07-16 20:40:00,1547.5,"V3"
"4220",2019-07-16 20:55:00,1567.5,"V3"
"4221",2019-07-16 21:10:00,1572.5,"V3"
"4222",2019-07-16 21:25:00,1607.5,"V3"
"4223",2019-07-16 21:40:00,1612.5,"V3"
"4224",2019-07-16 21:55:00,1652.5,"V3"
"4225",2019-07-16 22:10:00,1682.5,"V3"
"4226",2019-07-16 22:25:00,1677.5,"V3"
"4227",2019-07-16 22:40:00,1712.5,"V3"
"4228",2019-07-16 22:55:00,1712.5,"V3"
"4229",2019-07-16 23:10:00,1742.5,"V3"
"4230",2019-07-16 23:25:00,1767.5,"V3"
"4231",2019-07-16 23:40:00,1767.5,"V3"
"4232",2019-07-16 23:55:00,1792.5,"V3"
"4233",2019-07-17 00:10:00,1792.5,"V3"
"4234",2019-07-17 00:25:00,1787.5,"V3"
"4235",2019-07-17 00:40:00,1812.5,"V3"
"4236",2019-07-17 00:55:00,1837.5,"V3"
"4237",2019-07-17 01:10:00,1837.5,"V3"
"4238",2019-07-17 01:25:00,1827.5,"V3"
"4239",2019-07-17 01:40:00,1847.5,"V3"
"4240",2019-07-17 01:55:00,1857.5,"V3"
"4241",2019-07-17 02:10:00,1887.5,"V3"
"4242",2019-07-17 02:25:00,1867.5,"V3"
"4243",2019-07-17 02:40:00,1877.5,"V3"
"4244",2019-07-17 02:55:00,1897.5,"V3"
"4245",2019-07-17 03:10:00,1917.5,"V3"
"4246",2019-07-17 03:25:00,1902.5,"V3"
"4247",2019-07-17 03:40:00,1917.5,"V3"
"4248",2019-07-17 03:55:00,1927.5,"V3"
"4249",2019-07-17 04:10:00,1947.5,"V3"
"4250",2019-07-17 04:25:00,1932.5,"V3"
"4251",2019-07-17 04:40:00,1942.5,"V3"
"4252",2019-07-17 04:55:00,1957.5,"V3"
"4253",2019-07-17 05:10:00,1962.5,"V3"
"4254",2019-07-17 05:25:00,1982.5,"V3"
"4255",2019-07-17 05:40:00,1987.5,"V3"
"4256",2019-07-17 05:55:00,2022.5,"V3"
"4257",2019-07-17 06:10:00,2017.5,"V3"
"4258",2019-07-17 06:25:00,2037.5,"V3"
"4259",2019-07-17 06:40:00,2022.5,"V3"
"4260",2019-07-17 06:55:00,2027.5,"V3"
"4261",2019-07-17 07:10:00,2012.5,"V3"
"4262",2019-07-17 07:25:00,2007.5,"V3"
"4263",2019-07-17 07:40:00,1972.5,"V3"
"4264",2019-07-17 07:55:00,1937.5,"V3"
"4265",2019-07-17 08:10:00,1892.5,"V3"
"4266",2019-07-17 08:25:00,1887.5,"V3"
"4267",2019-07-17 08:40:00,1837.5,"V3"
"4268",2019-07-17 08:55:00,1827.5,"V3"
"4269",2019-07-17 09:10:00,1807.5,"V3"
"4270",2019-07-17 09:25:00,1782.5,"V3"
"4271",2019-07-17 09:40:00,1757.5,"V3"
"4272",2019-07-17 09:55:00,1742.5,"V3"
"4273",2019-07-17 10:10:00,1682.5,"V3"
"4274",2019-07-17 10:25:00,1657.5,"V3"
"4275",2019-07-17 10:40:00,1627.5,"V3"
"4276",2019-07-17 10:55:00,1602.5,"V3"
"4277",2019-07-17 11:10:00,1607.5,"V3"
"4278",2019-07-17 11:25:00,1572.5,"V3"
"4279",2019-07-17 11:40:00,1552.5,"V3"
"4280",2019-07-17 11:55:00,1532.5,"V3"
"4281",2019-07-17 12:10:00,1512.5,"V3"
"4282",2019-07-17 12:25:00,1517.5,"V3"
"4283",2019-07-17 12:40:00,1482.5,"V3"
"4284",2019-07-17 12:55:00,1457.5,"V3"
"4285",2019-07-17 13:10:00,1462.5,"V3"
"4286",2019-07-17 13:25:00,1442.5,"V3"
"4287",2019-07-17 13:40:00,1432.5,"V3"
"4288",2019-07-17 13:55:00,1422.5,"V3"
"4289",2019-07-17 14:10:00,1402.5,"V3"
"4290",2019-07-17 14:25:00,1392.5,"V3"
"4291",2019-07-17 14:40:00,1362.5,"V3"
"4292",2019-07-17 14:55:00,1362.5,"V3"
"4293",2019-07-17 15:10:00,1367.5,"V3"
"4294",2019-07-17 15:25:00,1342.5,"V3"
"4295",2019-07-17 15:40:00,1352.5,"V3"
"4296",2019-07-17 15:55:00,1337.5,"V3"
"4297",2019-07-17 16:10:00,1332.5,"V3"
"4298",2019-07-17 16:25:00,1332.5,"V3"
"4299",2019-07-17 16:40:00,1342.5,"V3"
"4300",2019-07-17 16:55:00,1337.5,"V3"
"4301",2019-07-17 17:10:00,1357.5,"V3"
"4302",2019-07-17 17:25:00,1387.5,"V3"
"4303",2019-07-17 17:40:00,1382.5,"V3"
"4304",2019-07-17 17:55:00,1402.5,"V3"
"4305",2019-07-17 18:10:00,1402.5,"V3"
"4306",2019-07-17 18:25:00,1432.5,"V3"
"4307",2019-07-17 18:40:00,1487.5,"V3"
"4308",2019-07-17 18:55:00,1527.5,"V3"
"4309",2019-07-17 19:10:00,1562.5,"V3"
"4310",2019-07-17 19:25:00,1622.5,"V3"
"4311",2019-07-17 19:40:00,1657.5,"V3"
"4312",2019-07-17 19:55:00,1677.5,"V3"
"4313",2019-07-17 20:10:00,1712.5,"V3"
"4314",2019-07-17 20:25:00,1752.5,"V3"
"4315",2019-07-17 20:40:00,1767.5,"V3"
"4316",2019-07-17 20:55:00,1792.5,"V3"
"4317",2019-07-17 21:10:00,1817.5,"V3"
"4318",2019-07-17 21:25:00,1807.5,"V3"
"4319",2019-07-17 21:40:00,1832.5,"V3"
"4320",2019-07-17 21:55:00,1852.5,"V3"
"4321",2019-07-17 22:10:00,1857.5,"V3"
"4322",2019-07-17 22:25:00,1877.5,"V3"
"4323",2019-07-17 22:40:00,1882.5,"V3"
"4324",2019-07-17 22:55:00,1907.5,"V3"
"4325",2019-07-17 23:10:00,1912.5,"V3"
"4326",2019-07-17 23:25:00,1907.5,"V3"
"4327",2019-07-17 23:40:00,1897.5,"V3"
"4328",2019-07-17 23:55:00,1897.5,"V3"
"4329",2019-07-18 00:10:00,1917.5,"V3"
"4330",2019-07-18 00:25:00,1947.5,"V3"
"4331",2019-07-18 00:40:00,1937.5,"V3"
"4332",2019-07-18 00:55:00,1942.5,"V3"
"4333",2019-07-18 01:10:00,1957.5,"V3"
"4334",2019-07-18 01:25:00,1967.5,"V3"
"4335",2019-07-18 01:40:00,1972.5,"V3"
"4336",2019-07-18 01:55:00,1972.5,"V3"
"4337",2019-07-18 02:10:00,1997.5,"V3"
"4338",2019-07-18 02:25:00,2032.5,"V3"
"4339",2019-07-18 02:40:00,2027.5,"V3"
"4340",2019-07-18 02:55:00,2057.5,"V3"
"4341",2019-07-18 03:10:00,2052.5,"V3"
"4342",2019-07-18 03:25:00,2067.5,"V3"
"4343",2019-07-18 03:40:00,2087.5,"V3"
"4344",2019-07-18 03:55:00,2077.5,"V3"
"4345",2019-07-18 04:10:00,2092.5,"V3"
"4346",2019-07-18 04:25:00,2102.5,"V3"
"4347",2019-07-18 04:40:00,2132.5,"V3"
"4348",2019-07-18 04:55:00,2137.5,"V3"
"4349",2019-07-18 05:10:00,2142.5,"V3"
"4350",2019-07-18 05:25:00,2152.5,"V3"
"4351",2019-07-18 05:40:00,2152.5,"V3"
"4352",2019-07-18 05:55:00,2187.5,"V3"
"4353",2019-07-18 06:10:00,2172.5,"V3"
"4354",2019-07-18 06:25:00,2162.5,"V3"
"4355",2019-07-18 06:40:00,2167.5,"V3"
"4356",2019-07-18 06:55:00,2172.5,"V3"
"4357",2019-07-18 07:10:00,2177.5,"V3"
"4358",2019-07-18 07:25:00,2147.5,"V3"
"4359",2019-07-18 07:40:00,2127.5,"V3"
"4360",2019-07-18 07:55:00,2117.5,"V3"
"4361",2019-07-18 08:10:00,2092.5,"V3"
"4362",2019-07-18 08:25:00,2067.5,"V3"
"4363",2019-07-18 08:40:00,2042.5,"V3"
"4364",2019-07-18 08:55:00,1982.5,"V3"
"4365",2019-07-18 09:10:00,1972.5,"V3"
"4366",2019-07-18 09:25:00,1962.5,"V3"
"4367",2019-07-18 09:40:00,1922.5,"V3"
"4368",2019-07-18 09:55:00,1887.5,"V3"
"4369",2019-07-18 10:10:00,1847.5,"V3"
"4370",2019-07-18 10:25:00,1817.5,"V3"
"4371",2019-07-18 10:40:00,1807.5,"V3"
"4372",2019-07-18 10:55:00,1777.5,"V3"
"4373",2019-07-18 11:10:00,1742.5,"V3"
"4374",2019-07-18 11:25:00,1702.5,"V3"
"4375",2019-07-18 11:40:00,1677.5,"V3"
"4376",2019-07-18 11:55:00,1632.5,"V3"
"4377",2019-07-18 12:10:00,1622.5,"V3"
"4378",2019-07-18 12:25:00,1607.5,"V3"
"4379",2019-07-18 12:40:00,1597.5,"V3"
"4380",2019-07-18 12:55:00,1562.5,"V3"
"4381",2019-07-18 13:10:00,1532.5,"V3"
"4382",2019-07-18 13:25:00,1532.5,"V3"
"4383",2019-07-18 13:40:00,1502.5,"V3"
"4384",2019-07-09 12:00:00,362.5,"V4"
"4385",2019-07-09 12:15:00,1427.5,"V4"
"4386",2019-07-09 12:30:00,1437.5,"V4"
"4387",2019-07-09 12:45:00,1417.5,"V4"
"4388",2019-07-09 13:00:00,1397.5,"V4"
"4389",2019-07-09 13:15:00,322.5,"V4"
"4390",2019-07-09 13:30:00,287.5,"V4"
"4391",2019-07-09 13:45:00,292.5,"V4"
"4392",2019-07-09 14:00:00,317.5,"V4"
"4393",2019-07-09 14:15:00,302.5,"V4"
"4394",2019-07-09 14:30:00,462.5,"V4"
"4395",2019-07-09 14:45:00,452.5,"V4"
"4396",2019-07-09 15:00:00,457.5,"V4"
"4397",2019-07-09 15:15:00,462.5,"V4"
"4398",2019-07-09 15:30:00,452.5,"V4"
"4399",2019-07-09 15:45:00,457.5,"V4"
"4400",2019-07-09 16:00:00,457.5,"V4"
"4401",2019-07-09 16:15:00,457.5,"V4"
"4402",2019-07-09 16:30:00,442.5,"V4"
"4403",2019-07-09 16:45:00,457.5,"V4"
"4404",2019-07-09 17:00:00,452.5,"V4"
"4405",2019-07-09 17:15:00,447.5,"V4"
"4406",2019-07-09 17:30:00,457.5,"V4"
"4407",2019-07-09 17:45:00,462.5,"V4"
"4408",2019-07-09 18:00:00,462.5,"V4"
"4409",2019-07-09 18:15:00,472.5,"V4"
"4410",2019-07-09 18:30:00,472.5,"V4"
"4411",2019-07-09 18:45:00,492.5,"V4"
"4412",2019-07-09 19:00:00,477.5,"V4"
"4413",2019-07-09 19:15:00,487.5,"V4"
"4414",2019-07-09 19:30:00,497.5,"V4"
"4415",2019-07-09 19:45:00,497.5,"V4"
"4416",2019-07-09 20:00:00,497.5,"V4"
"4417",2019-07-09 20:15:00,502.5,"V4"
"4418",2019-07-09 20:30:00,502.5,"V4"
"4419",2019-07-09 20:45:00,497.5,"V4"
"4420",2019-07-09 21:00:00,522.5,"V4"
"4421",2019-07-09 21:15:00,527.5,"V4"
"4422",2019-07-09 21:30:00,527.5,"V4"
"4423",2019-07-09 21:45:00,527.5,"V4"
"4424",2019-07-09 22:00:00,532.5,"V4"
"4425",2019-07-09 22:15:00,522.5,"V4"
"4426",2019-07-09 22:30:00,537.5,"V4"
"4427",2019-07-09 22:45:00,527.5,"V4"
"4428",2019-07-09 23:00:00,527.5,"V4"
"4429",2019-07-09 23:15:00,542.5,"V4"
"4430",2019-07-09 23:30:00,527.5,"V4"
"4431",2019-07-09 23:45:00,542.5,"V4"
"4432",2019-07-10 00:00:00,547.5,"V4"
"4433",2019-07-10 00:15:00,537.5,"V4"
"4434",2019-07-10 00:30:00,562.5,"V4"
"4435",2019-07-10 00:45:00,552.5,"V4"
"4436",2019-07-10 01:00:00,552.5,"V4"
"4437",2019-07-10 01:15:00,552.5,"V4"
"4438",2019-07-10 01:30:00,547.5,"V4"
"4439",2019-07-10 01:45:00,547.5,"V4"
"4440",2019-07-10 02:00:00,547.5,"V4"
"4441",2019-07-10 02:15:00,547.5,"V4"
"4442",2019-07-10 02:30:00,552.5,"V4"
"4443",2019-07-10 02:45:00,557.5,"V4"
"4444",2019-07-10 03:00:00,557.5,"V4"
"4445",2019-07-10 03:15:00,567.5,"V4"
"4446",2019-07-10 03:30:00,552.5,"V4"
"4447",2019-07-10 03:45:00,567.5,"V4"
"4448",2019-07-10 04:00:00,572.5,"V4"
"4449",2019-07-10 04:15:00,572.5,"V4"
"4450",2019-07-10 04:30:00,562.5,"V4"
"4451",2019-07-10 04:45:00,562.5,"V4"
"4452",2019-07-10 05:00:00,547.5,"V4"
"4453",2019-07-10 05:15:00,547.5,"V4"
"4454",2019-07-10 05:30:00,547.5,"V4"
"4455",2019-07-10 05:45:00,562.5,"V4"
"4456",2019-07-10 06:00:00,547.5,"V4"
"4457",2019-07-10 06:15:00,567.5,"V4"
"4458",2019-07-10 06:30:00,552.5,"V4"
"4459",2019-07-10 06:45:00,567.5,"V4"
"4460",2019-07-10 07:00:00,557.5,"V4"
"4461",2019-07-10 07:15:00,557.5,"V4"
"4462",2019-07-10 07:30:00,537.5,"V4"
"4463",2019-07-10 07:45:00,537.5,"V4"
"4464",2019-07-10 08:00:00,542.5,"V4"
"4465",2019-07-10 08:15:00,532.5,"V4"
"4466",2019-07-10 08:30:00,527.5,"V4"
"4467",2019-07-10 08:45:00,512.5,"V4"
"4468",2019-07-10 09:00:00,517.5,"V4"
"4469",2019-07-10 09:15:00,507.5,"V4"
"4470",2019-07-10 09:30:00,502.5,"V4"
"4471",2019-07-10 09:45:00,497.5,"V4"
"4472",2019-07-10 10:00:00,482.5,"V4"
"4473",2019-07-10 10:15:00,487.5,"V4"
"4474",2019-07-10 10:30:00,482.5,"V4"
"4475",2019-07-10 10:45:00,472.5,"V4"
"4476",2019-07-10 11:00:00,477.5,"V4"
"4477",2019-07-10 11:15:00,462.5,"V4"
"4478",2019-07-10 11:30:00,462.5,"V4"
"4479",2019-07-10 11:45:00,467.5,"V4"
"4480",2019-07-10 12:00:00,447.5,"V4"
"4481",2019-07-10 12:15:00,442.5,"V4"
"4482",2019-07-10 12:30:00,457.5,"V4"
"4483",2019-07-10 12:45:00,437.5,"V4"
"4484",2019-07-10 13:00:00,432.5,"V4"
"4485",2019-07-10 13:15:00,432.5,"V4"
"4486",2019-07-10 13:30:00,422.5,"V4"
"4487",2019-07-10 13:45:00,432.5,"V4"
"4488",2019-07-10 14:00:00,417.5,"V4"
"4489",2019-07-10 14:15:00,407.5,"V4"
"4490",2019-07-10 14:30:00,412.5,"V4"
"4491",2019-07-10 14:45:00,422.5,"V4"
"4492",2019-07-10 15:00:00,412.5,"V4"
"4493",2019-07-10 15:15:00,417.5,"V4"
"4494",2019-07-10 15:30:00,407.5,"V4"
"4495",2019-07-10 15:45:00,417.5,"V4"
"4496",2019-07-10 16:00:00,417.5,"V4"
"4497",2019-07-10 16:15:00,422.5,"V4"
"4498",2019-07-10 16:30:00,412.5,"V4"
"4499",2019-07-10 16:45:00,422.5,"V4"
"4500",2019-07-10 17:00:00,422.5,"V4"
"4501",2019-07-10 17:15:00,427.5,"V4"
"4502",2019-07-10 17:30:00,412.5,"V4"
"4503",2019-07-10 17:45:00,432.5,"V4"
"4504",2019-07-10 18:00:00,442.5,"V4"
"4505",2019-07-10 18:15:00,437.5,"V4"
"4506",2019-07-10 18:30:00,447.5,"V4"
"4507",2019-07-10 18:45:00,447.5,"V4"
"4508",2019-07-10 19:00:00,442.5,"V4"
"4509",2019-07-10 19:15:00,457.5,"V4"
"4510",2019-07-10 19:30:00,462.5,"V4"
"4511",2019-07-10 19:45:00,472.5,"V4"
"4512",2019-07-10 20:00:00,462.5,"V4"
"4513",2019-07-10 20:15:00,482.5,"V4"
"4514",2019-07-10 20:30:00,497.5,"V4"
"4515",2019-07-10 20:45:00,492.5,"V4"
"4516",2019-07-10 21:00:00,492.5,"V4"
"4517",2019-07-10 21:15:00,502.5,"V4"
"4518",2019-07-10 21:30:00,497.5,"V4"
"4519",2019-07-10 21:45:00,497.5,"V4"
"4520",2019-07-10 22:00:00,502.5,"V4"
"4521",2019-07-10 22:15:00,502.5,"V4"
"4522",2019-07-10 22:30:00,507.5,"V4"
"4523",2019-07-10 22:45:00,507.5,"V4"
"4524",2019-07-10 23:00:00,512.5,"V4"
"4525",2019-07-10 23:15:00,502.5,"V4"
"4526",2019-07-10 23:30:00,512.5,"V4"
"4527",2019-07-10 23:45:00,517.5,"V4"
"4528",2019-07-11 00:00:00,517.5,"V4"
"4529",2019-07-11 00:15:00,527.5,"V4"
"4530",2019-07-11 00:30:00,522.5,"V4"
"4531",2019-07-11 00:45:00,522.5,"V4"
"4532",2019-07-11 01:00:00,547.5,"V4"
"4533",2019-07-11 01:15:00,537.5,"V4"
"4534",2019-07-11 01:30:00,527.5,"V4"
"4535",2019-07-11 01:45:00,537.5,"V4"
"4536",2019-07-11 02:00:00,542.5,"V4"
"4537",2019-07-11 02:15:00,532.5,"V4"
"4538",2019-07-11 02:30:00,532.5,"V4"
"4539",2019-07-11 02:45:00,542.5,"V4"
"4540",2019-07-11 03:00:00,547.5,"V4"
"4541",2019-07-11 03:15:00,552.5,"V4"
"4542",2019-07-11 03:30:00,537.5,"V4"
"4543",2019-07-11 03:45:00,542.5,"V4"
"4544",2019-07-11 04:00:00,547.5,"V4"
"4545",2019-07-11 04:15:00,542.5,"V4"
"4546",2019-07-11 04:30:00,562.5,"V4"
"4547",2019-07-11 04:45:00,547.5,"V4"
"4548",2019-07-11 05:00:00,547.5,"V4"
"4549",2019-07-11 05:15:00,547.5,"V4"
"4550",2019-07-11 05:30:00,552.5,"V4"
"4551",2019-07-11 05:45:00,557.5,"V4"
"4552",2019-07-11 06:00:00,557.5,"V4"
"4553",2019-07-11 06:15:00,552.5,"V4"
"4554",2019-07-11 06:30:00,552.5,"V4"
"4555",2019-07-11 06:45:00,562.5,"V4"
"4556",2019-07-11 07:00:00,547.5,"V4"
"4557",2019-07-11 07:15:00,532.5,"V4"
"4558",2019-07-11 07:30:00,552.5,"V4"
"4559",2019-07-11 07:45:00,542.5,"V4"
"4560",2019-07-11 08:00:00,537.5,"V4"
"4561",2019-07-11 08:15:00,547.5,"V4"
"4562",2019-07-11 08:30:00,537.5,"V4"
"4563",2019-07-11 08:45:00,532.5,"V4"
"4564",2019-07-11 09:00:00,527.5,"V4"
"4565",2019-07-11 09:15:00,512.5,"V4"
"4566",2019-07-11 09:30:00,522.5,"V4"
"4567",2019-07-11 09:45:00,512.5,"V4"
"4568",2019-07-11 10:00:00,497.5,"V4"
"4569",2019-07-11 10:15:00,507.5,"V4"
"4570",2019-07-11 10:30:00,482.5,"V4"
"4571",2019-07-11 10:45:00,497.5,"V4"
"4572",2019-07-11 11:00:00,477.5,"V4"
"4573",2019-07-11 11:15:00,477.5,"V4"
"4574",2019-07-11 11:30:00,477.5,"V4"
"4575",2019-07-11 11:45:00,457.5,"V4"
"4576",2019-07-11 12:00:00,467.5,"V4"
"4577",2019-07-11 12:15:00,457.5,"V4"
"4578",2019-07-11 12:30:00,457.5,"V4"
"4579",2019-07-11 12:45:00,457.5,"V4"
"4580",2019-07-11 13:00:00,437.5,"V4"
"4581",2019-07-11 13:15:00,442.5,"V4"
"4582",2019-07-11 13:30:00,442.5,"V4"
"4583",2019-07-11 13:45:00,457.5,"V4"
"4584",2019-07-11 14:00:00,447.5,"V4"
"4585",2019-07-11 14:15:00,452.5,"V4"
"4586",2019-07-11 14:30:00,447.5,"V4"
"4587",2019-07-11 14:45:00,427.5,"V4"
"4588",2019-07-11 15:00:00,442.5,"V4"
"4589",2019-07-11 15:15:00,432.5,"V4"
"4590",2019-07-11 15:30:00,437.5,"V4"
"4591",2019-07-11 15:45:00,442.5,"V4"
"4592",2019-07-11 16:00:00,437.5,"V4"
"4593",2019-07-11 16:15:00,457.5,"V4"
"4594",2019-07-11 16:30:00,452.5,"V4"
"4595",2019-07-11 16:45:00,447.5,"V4"
"4596",2019-07-11 17:00:00,442.5,"V4"
"4597",2019-07-11 17:15:00,457.5,"V4"
"4598",2019-07-11 17:30:00,447.5,"V4"
"4599",2019-07-11 17:45:00,462.5,"V4"
"4600",2019-07-11 18:00:00,467.5,"V4"
