"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Specific Conductance, μS/cm (LGR S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
406,07/15/19 11:36:06 AM,7.4,5.46,12.0,,,,,
407,07/15/19 11:36:07 AM,7.4,5.47,12.0,,,,,
408,07/15/19 11:36:08 AM,7.4,5.46,12.0,,,,,
409,07/15/19 11:36:09 AM,6.7,5.47,10.9,,,,,
410,07/15/19 11:36:10 AM,7.4,5.47,12.0,,,,,
411,07/15/19 11:36:11 AM,7.4,5.46,12.0,,,,,
412,07/15/19 11:36:12 AM,7.8,5.47,12.6,,,,,
413,07/15/19 11:36:13 AM,7.4,5.47,12.0,,,,,
414,07/15/19 11:36:14 AM,7.4,5.47,12.0,,,,,
415,07/15/19 11:36:15 AM,6.7,5.46,10.9,,,,,
416,07/15/19 11:36:16 AM,7.8,5.47,12.6,,,,,
417,07/15/19 11:36:17 AM,7.4,5.47,12.0,,,,,
418,07/15/19 11:36:18 AM,7.4,5.47,12.0,,,,,
419,07/15/19 11:36:19 AM,7.4,5.47,12.0,,,,,
420,07/15/19 11:36:20 AM,7.4,5.47,12.0,,,,,
421,07/15/19 11:36:21 AM,7.4,5.46,12.0,,,,,
422,07/15/19 11:36:22 AM,7.4,5.47,12.0,,,,,
423,07/15/19 11:36:23 AM,7.8,5.47,12.6,,,,,
424,07/15/19 11:36:24 AM,7.8,5.47,12.6,,,,,
425,07/15/19 11:36:25 AM,7.4,5.47,12.0,,,,,
426,07/15/19 11:36:26 AM,7.4,5.49,12.0,,,,,
427,07/15/19 11:36:27 AM,7.4,5.47,12.0,,,,,
428,07/15/19 11:36:28 AM,7.4,5.46,12.0,,,,,
429,07/15/19 11:36:29 AM,6.7,5.46,10.9,,,,,
430,07/15/19 11:36:30 AM,7.4,5.46,12.0,,,,,
431,07/15/19 11:36:31 AM,7.4,5.46,12.0,,,,,
432,07/15/19 11:36:32 AM,7.4,5.46,12.0,,,,,
433,07/15/19 11:36:33 AM,7.4,5.47,12.0,,,,,
434,07/15/19 11:36:34 AM,7.4,5.47,12.0,,,,,
435,07/15/19 11:36:35 AM,7.4,5.46,12.0,,,,,
436,07/15/19 11:36:36 AM,6.7,5.46,10.9,,,,,
437,07/15/19 11:36:37 AM,7.4,5.47,12.0,,,,,
438,07/15/19 11:36:38 AM,7.4,5.47,12.0,,,,,
439,07/15/19 11:36:39 AM,7.4,5.46,12.0,,,,,
440,07/15/19 11:36:40 AM,7.4,5.47,12.0,,,,,
441,07/15/19 11:36:41 AM,7.4,5.46,12.0,,,,,
442,07/15/19 11:36:42 AM,7.4,5.46,12.0,,,,,
443,07/15/19 11:36:43 AM,7.4,5.46,12.0,,,,,
444,07/15/19 11:36:44 AM,7.4,5.47,12.0,,,,,
445,07/15/19 11:36:45 AM,6.7,5.47,10.9,,,,,
446,07/15/19 11:36:46 AM,6.7,5.47,10.9,,,,,
447,07/15/19 11:36:47 AM,7.8,5.46,12.7,,,,,
448,07/15/19 11:36:48 AM,7.4,5.47,12.0,,,,,
449,07/15/19 11:36:49 AM,7.4,5.47,12.0,,,,,
450,07/15/19 11:36:50 AM,7.4,5.47,12.0,,,,,
451,07/15/19 11:36:51 AM,7.4,5.47,12.0,,,,,
452,07/15/19 11:36:52 AM,7.4,5.46,12.0,,,,,
453,07/15/19 11:36:53 AM,6.7,5.46,10.9,,,,,
454,07/15/19 11:36:54 AM,7.4,5.47,12.0,,,,,
455,07/15/19 11:36:55 AM,6.7,5.49,10.9,,,,,
456,07/15/19 11:36:56 AM,7.4,5.46,12.0,,,,,
457,07/15/19 11:36:57 AM,7.4,5.47,12.0,,,,,
458,07/15/19 11:36:58 AM,7.4,5.46,12.0,,,,,
459,07/15/19 11:36:59 AM,7.4,5.46,12.0,,,,,
460,07/15/19 11:37:00 AM,7.4,5.47,12.0,,,,,
461,07/15/19 11:37:01 AM,7.4,5.47,12.0,,,,,
462,07/15/19 11:37:02 AM,7.4,5.47,12.0,,,,,
463,07/15/19 11:37:03 AM,6.7,5.47,10.9,,,,,
464,07/15/19 11:37:04 AM,7.4,5.47,12.0,,,,,
465,07/15/19 11:37:05 AM,7.4,5.47,12.0,,,,,
466,07/15/19 11:37:06 AM,6.7,5.47,10.9,,,,,
467,07/15/19 11:37:07 AM,7.4,5.49,12.0,,,,,
468,07/15/19 11:37:08 AM,7.4,5.46,12.0,,,,,
469,07/15/19 11:37:09 AM,6.7,5.46,10.9,,,,,
470,07/15/19 11:37:10 AM,7.8,5.46,12.7,,,,,
471,07/15/19 11:37:11 AM,7.4,5.47,12.0,,,,,
472,07/15/19 11:37:12 AM,7.4,5.46,12.0,,,,,
473,07/15/19 11:37:13 AM,6.7,5.49,10.9,,,,,
474,07/15/19 11:37:14 AM,7.4,5.46,12.0,,,,,
475,07/15/19 11:37:15 AM,7.4,5.47,12.0,,,,,
476,07/15/19 11:37:16 AM,7.8,5.47,12.6,,,,,
477,07/15/19 11:37:17 AM,7.4,5.47,12.0,,,,,
478,07/15/19 11:37:18 AM,7.4,5.46,12.0,,,,,
479,07/15/19 11:37:19 AM,7.4,5.47,12.0,,,,,
480,07/15/19 11:37:20 AM,7.4,5.46,12.0,,,,,
481,07/15/19 11:37:21 AM,7.4,5.47,12.0,,,,,
482,07/15/19 11:37:22 AM,7.4,5.47,12.0,,,,,
483,07/15/19 11:37:23 AM,7.4,5.46,12.0,,,,,
484,07/15/19 11:37:24 AM,6.7,5.49,10.9,,,,,
485,07/15/19 11:37:25 AM,7.4,5.47,12.0,,,,,
486,07/15/19 11:37:26 AM,7.4,5.46,12.0,,,,,
487,07/15/19 11:37:27 AM,7.4,5.49,12.0,,,,,
488,07/15/19 11:37:28 AM,7.4,5.46,12.0,,,,,
489,07/15/19 11:37:29 AM,7.4,5.49,12.0,,,,,
490,07/15/19 11:37:30 AM,7.8,5.49,12.6,,,,,
491,07/15/19 11:37:31 AM,7.8,5.47,12.6,,,,,
492,07/15/19 11:37:32 AM,7.4,5.47,12.0,,,,,
493,07/15/19 11:37:33 AM,7.8,5.47,12.6,,,,,
494,07/15/19 11:37:34 AM,6.7,5.47,10.9,,,,,
495,07/15/19 11:37:35 AM,7.4,5.47,12.0,,,,,
496,07/15/19 11:37:36 AM,7.4,5.47,12.0,,,,,
497,07/15/19 11:37:37 AM,7.8,5.49,12.6,,,,,
498,07/15/19 11:37:38 AM,7.8,5.47,12.6,,,,,
499,07/15/19 11:37:39 AM,7.4,5.47,12.0,,,,,
500,07/15/19 11:37:40 AM,7.4,5.47,12.0,,,,,
501,07/15/19 11:37:41 AM,7.4,5.49,12.0,,,,,
502,07/15/19 11:37:42 AM,7.8,5.47,12.6,,,,,
503,07/15/19 11:37:43 AM,7.8,5.47,12.6,,,,,
504,07/15/19 11:37:44 AM,7.4,5.47,12.0,,,,,
505,07/15/19 11:37:45 AM,7.4,5.47,12.0,,,,,
506,07/15/19 11:37:46 AM,7.8,5.47,12.6,,,,,
507,07/15/19 11:37:47 AM,7.4,5.47,12.0,,,,,
508,07/15/19 11:37:48 AM,7.4,5.47,12.0,,,,,
509,07/15/19 11:37:49 AM,7.8,5.47,12.6,,,,,
510,07/15/19 11:37:50 AM,7.4,5.49,12.0,,,,,
511,07/15/19 11:37:51 AM,7.4,5.49,12.0,,,,,
512,07/15/19 11:37:52 AM,7.4,5.49,12.0,,,,,
513,07/15/19 11:37:53 AM,7.4,5.49,12.0,,,,,
514,07/15/19 11:37:54 AM,6.7,5.47,10.9,,,,,
515,07/15/19 11:37:55 AM,7.4,5.49,12.0,,,,,
516,07/15/19 11:37:56 AM,7.4,5.49,12.0,,,,,
517,07/15/19 11:37:57 AM,7.4,5.49,12.0,,,,,
518,07/15/19 11:37:58 AM,7.8,5.49,12.6,,,,,
519,07/15/19 11:37:59 AM,7.4,5.47,12.0,,,,,
520,07/15/19 11:38:00 AM,7.4,5.49,12.0,,,,,
521,07/15/19 11:38:01 AM,7.4,5.49,12.0,,,,,
522,07/15/19 11:38:02 AM,7.4,5.47,12.0,,,,,
523,07/15/19 11:38:03 AM,7.4,5.47,12.0,,,,,
524,07/15/19 11:38:04 AM,7.4,5.47,12.0,,,,,
525,07/15/19 11:38:05 AM,7.4,5.50,12.0,,,,,
526,07/15/19 11:38:06 AM,7.4,5.47,12.0,,,,,
527,07/15/19 11:38:07 AM,7.4,5.49,12.0,,,,,
528,07/15/19 11:38:08 AM,7.4,5.47,12.0,,,,,
529,07/15/19 11:38:09 AM,7.4,5.47,12.0,,,,,
530,07/15/19 11:38:10 AM,7.0,5.47,11.3,,,,,
531,07/15/19 11:38:11 AM,6.7,5.49,10.9,,,,,
532,07/15/19 11:38:12 AM,7.0,5.47,11.3,,,,,
533,07/15/19 11:38:13 AM,7.4,5.49,12.0,,,,,
534,07/15/19 11:38:14 AM,7.4,5.47,12.0,,,,,
535,07/15/19 11:38:15 AM,7.4,5.49,12.0,,,,,
536,07/15/19 11:38:16 AM,7.4,5.47,12.0,,,,,
537,07/15/19 11:38:17 AM,7.4,5.49,12.0,,,,,
538,07/15/19 11:38:18 AM,7.4,5.49,12.0,,,,,
539,07/15/19 11:38:19 AM,7.0,5.47,11.3,,,,,
540,07/15/19 11:38:20 AM,7.4,5.49,12.0,,,,,
541,07/15/19 11:38:21 AM,7.4,5.49,12.0,,,,,
542,07/15/19 11:38:22 AM,7.4,5.47,12.0,,,,,
543,07/15/19 11:38:23 AM,7.4,5.49,12.0,,,,,
544,07/15/19 11:38:24 AM,7.4,5.49,12.0,,,,,
545,07/15/19 11:38:25 AM,7.4,5.47,12.0,,,,,
546,07/15/19 11:38:26 AM,7.4,5.49,12.0,,,,,
547,07/15/19 11:38:27 AM,7.4,5.49,12.0,,,,,
548,07/15/19 11:38:28 AM,7.4,5.49,12.0,,,,,
549,07/15/19 11:38:29 AM,7.4,5.49,12.0,,,,,
550,07/15/19 11:38:30 AM,6.7,5.49,10.9,,,,,
551,07/15/19 11:38:31 AM,7.4,5.49,12.0,,,,,
552,07/15/19 11:38:32 AM,7.4,5.49,12.0,,,,,
553,07/15/19 11:38:33 AM,7.8,5.49,12.6,,,,,
554,07/15/19 11:38:34 AM,7.4,5.49,12.0,,,,,
555,07/15/19 11:38:35 AM,7.4,5.49,12.0,,,,,
556,07/15/19 11:38:36 AM,7.8,5.47,12.6,,,,,
557,07/15/19 11:38:37 AM,7.4,5.47,12.0,,,,,
558,07/15/19 11:38:38 AM,7.4,5.49,12.0,,,,,
559,07/15/19 11:38:39 AM,7.4,5.49,12.0,,,,,
560,07/15/19 11:38:40 AM,7.8,5.47,12.6,,,,,
561,07/15/19 11:38:41 AM,7.4,5.50,12.0,,,,,
562,07/15/19 11:38:42 AM,7.4,5.47,12.0,,,,,
563,07/15/19 11:38:43 AM,7.8,5.49,12.6,,,,,
564,07/15/19 11:38:44 AM,7.4,5.47,12.0,,,,,
565,07/15/19 11:38:45 AM,7.4,5.49,12.0,,,,,
566,07/15/19 11:38:46 AM,7.4,5.49,12.0,,,,,
567,07/15/19 11:38:47 AM,6.7,5.49,10.9,,,,,
568,07/15/19 11:38:48 AM,7.4,5.47,12.0,,,,,
569,07/15/19 11:38:49 AM,6.7,5.49,10.9,,,,,
570,07/15/19 11:38:50 AM,7.4,5.49,12.0,,,,,
571,07/15/19 11:38:51 AM,6.7,5.47,10.9,,,,,
572,07/15/19 11:38:52 AM,7.4,5.49,12.0,,,,,
573,07/15/19 11:38:53 AM,7.8,5.49,12.6,,,,,
574,07/15/19 11:38:54 AM,6.7,5.50,10.9,,,,,
575,07/15/19 11:38:55 AM,7.4,5.50,12.0,,,,,
576,07/15/19 11:38:56 AM,7.8,5.49,12.6,,,,,
577,07/15/19 11:38:57 AM,7.4,5.49,12.0,,,,,
578,07/15/19 11:38:58 AM,7.4,5.49,12.0,,,,,
579,07/15/19 11:38:59 AM,7.8,5.49,12.6,,,,,
580,07/15/19 11:39:00 AM,7.4,5.49,12.0,,,,,
581,07/15/19 11:39:01 AM,6.7,5.49,10.9,,,,,
582,07/15/19 11:39:02 AM,6.7,5.50,10.9,,,,,
583,07/15/19 11:39:03 AM,7.8,5.49,12.6,,,,,
584,07/15/19 11:39:04 AM,7.4,5.50,12.0,,,,,
585,07/15/19 11:39:05 AM,7.4,5.50,12.0,,,,,
586,07/15/19 11:39:06 AM,7.8,5.49,12.6,,,,,
587,07/15/19 11:39:07 AM,7.4,5.50,12.0,,,,,
588,07/15/19 11:39:08 AM,7.4,5.50,12.0,,,,,
589,07/15/19 11:39:09 AM,7.4,5.49,12.0,,,,,
590,07/15/19 11:39:10 AM,7.4,5.49,12.0,,,,,
591,07/15/19 11:39:11 AM,7.4,5.49,12.0,,,,,
592,07/15/19 11:39:12 AM,6.7,5.49,10.9,,,,,
593,07/15/19 11:39:13 AM,7.4,5.49,12.0,,,,,
594,07/15/19 11:39:14 AM,7.4,5.50,12.0,,,,,
595,07/15/19 11:39:15 AM,7.4,5.49,12.0,,,,,
596,07/15/19 11:39:16 AM,7.4,5.49,12.0,,,,,
597,07/15/19 11:39:17 AM,7.4,5.49,12.0,,,,,
598,07/15/19 11:39:18 AM,7.4,5.49,12.0,,,,,
599,07/15/19 11:39:19 AM,7.4,5.49,12.0,,,,,
600,07/15/19 11:39:20 AM,6.7,5.47,10.9,,,,,
601,07/15/19 11:39:21 AM,7.4,5.49,12.0,,,,,
602,07/15/19 11:39:22 AM,7.4,5.50,12.0,,,,,
603,07/15/19 11:39:23 AM,7.8,5.49,12.6,,,,,
604,07/15/19 11:39:24 AM,7.8,5.49,12.6,,,,,
605,07/15/19 11:39:25 AM,7.4,5.50,12.0,,,,,
606,07/15/19 11:39:26 AM,7.8,5.50,12.6,,,,,
607,07/15/19 11:39:27 AM,7.4,5.47,12.0,,,,,
608,07/15/19 11:39:28 AM,7.4,5.51,12.0,,,,,
609,07/15/19 11:39:29 AM,7.4,5.50,12.0,,,,,
610,07/15/19 11:39:30 AM,7.4,5.49,12.0,,,,,
611,07/15/19 11:39:31 AM,7.8,5.50,12.6,,,,,
612,07/15/19 11:39:32 AM,7.8,5.49,12.6,,,,,
613,07/15/19 11:39:33 AM,7.4,5.50,12.0,,,,,
614,07/15/19 11:39:34 AM,7.0,5.47,11.3,,,,,
615,07/15/19 11:39:35 AM,7.8,5.49,12.6,,,,,
616,07/15/19 11:39:36 AM,7.4,5.49,12.0,,,,,
617,07/15/19 11:39:37 AM,7.8,5.50,12.6,,,,,
618,07/15/19 11:39:38 AM,7.4,5.49,12.0,,,,,
619,07/15/19 11:39:39 AM,7.4,5.49,12.0,,,,,
620,07/15/19 11:39:40 AM,7.4,5.49,12.0,,,,,
621,07/15/19 11:39:41 AM,6.7,5.47,10.9,,,,,
622,07/15/19 11:39:42 AM,7.4,5.49,12.0,,,,,
623,07/15/19 11:39:43 AM,7.4,5.50,12.0,,,,,
624,07/15/19 11:39:44 AM,7.4,5.49,12.0,,,,,
625,07/15/19 11:39:45 AM,6.7,5.49,10.9,,,,,
626,07/15/19 11:39:46 AM,6.7,5.49,10.9,,,,,
627,07/15/19 11:39:47 AM,7.4,5.49,12.0,,,,,
628,07/15/19 11:39:48 AM,7.4,5.50,12.0,,,,,
629,07/15/19 11:39:49 AM,7.4,5.49,12.0,,,,,
630,07/15/19 11:39:50 AM,7.4,5.49,12.0,,,,,
631,07/15/19 11:39:51 AM,7.4,5.47,12.0,,,,,
632,07/15/19 11:39:52 AM,7.4,5.49,12.0,,,,,
633,07/15/19 11:39:53 AM,7.4,5.49,12.0,,,,,
634,07/15/19 11:39:54 AM,7.4,5.50,12.0,,,,,
635,07/15/19 11:39:55 AM,7.4,5.50,12.0,,,,,
636,07/15/19 11:39:56 AM,7.4,5.49,12.0,,,,,
637,07/15/19 11:39:57 AM,7.4,5.50,12.0,,,,,
638,07/15/19 11:39:58 AM,7.8,5.49,12.6,,,,,
639,07/15/19 11:39:59 AM,7.4,5.50,12.0,,,,,
640,07/15/19 11:40:00 AM,7.4,5.50,12.0,,,,,
641,07/15/19 11:40:01 AM,7.4,5.49,12.0,,,,,
642,07/15/19 11:40:02 AM,6.7,5.50,10.9,,,,,
643,07/15/19 11:40:03 AM,7.8,5.47,12.6,,,,,
644,07/15/19 11:40:04 AM,7.4,5.49,12.0,,,,,
645,07/15/19 11:40:05 AM,7.4,5.50,12.0,,,,,
646,07/15/19 11:40:06 AM,7.8,5.49,12.6,,,,,
647,07/15/19 11:40:07 AM,7.4,5.50,12.0,,,,,
648,07/15/19 11:40:08 AM,7.8,5.49,12.6,,,,,
649,07/15/19 11:40:09 AM,7.8,5.50,12.6,,,,,
650,07/15/19 11:40:10 AM,6.7,5.50,10.9,,,,,
651,07/15/19 11:40:11 AM,6.7,5.50,10.9,,,,,
652,07/15/19 11:40:12 AM,7.4,5.50,12.0,,,,,
653,07/15/19 11:40:13 AM,7.4,5.49,12.0,,,,,
654,07/15/19 11:40:14 AM,7.8,5.49,12.6,,,,,
655,07/15/19 11:40:15 AM,7.4,5.50,12.0,,,,,
656,07/15/19 11:40:16 AM,7.4,5.49,12.0,,,,,
657,07/15/19 11:40:17 AM,6.7,5.50,10.9,,,,,
658,07/15/19 11:40:18 AM,7.4,5.49,12.0,,,,,
659,07/15/19 11:40:19 AM,7.4,5.50,12.0,,,,,
660,07/15/19 11:40:20 AM,7.8,5.49,12.6,,,,,
661,07/15/19 11:40:21 AM,7.4,5.50,12.0,,,,,
662,07/15/19 11:40:22 AM,7.8,5.50,12.6,,,,,
663,07/15/19 11:40:23 AM,7.4,5.50,12.0,,,,,
664,07/15/19 11:40:24 AM,7.8,5.49,12.6,,,,,
665,07/15/19 11:40:25 AM,7.8,5.50,12.6,,,,,
666,07/15/19 11:40:26 AM,7.4,5.49,12.0,,,,,
667,07/15/19 11:40:27 AM,7.4,5.49,12.0,,,,,
668,07/15/19 11:40:28 AM,7.4,5.49,12.0,,,,,
669,07/15/19 11:40:29 AM,7.4,5.50,12.0,,,,,
670,07/15/19 11:40:30 AM,7.8,5.50,12.6,,,,,
671,07/15/19 11:40:31 AM,7.4,5.51,12.0,,,,,
672,07/15/19 11:40:32 AM,7.4,5.50,12.0,,,,,
673,07/15/19 11:40:33 AM,7.8,5.50,12.6,,,,,
674,07/15/19 11:40:34 AM,7.4,5.50,12.0,,,,,
675,07/15/19 11:40:35 AM,6.7,5.49,10.9,,,,,
676,07/15/19 11:40:36 AM,6.7,5.50,10.9,,,,,
677,07/15/19 11:40:37 AM,7.4,5.50,12.0,,,,,
678,07/15/19 11:40:38 AM,7.8,5.49,12.6,,,,,
679,07/15/19 11:40:39 AM,7.4,5.50,12.0,,,,,
680,07/15/19 11:40:40 AM,7.4,5.49,12.0,,,,,
681,07/15/19 11:40:41 AM,7.4,5.50,12.0,,,,,
682,07/15/19 11:40:42 AM,7.4,5.49,12.0,,,,,
683,07/15/19 11:40:43 AM,7.4,5.50,12.0,,,,,
684,07/15/19 11:40:44 AM,7.4,5.50,12.0,,,,,
685,07/15/19 11:40:45 AM,7.4,5.53,12.0,,,,,
686,07/15/19 11:40:46 AM,7.4,5.50,12.0,,,,,
687,07/15/19 11:40:47 AM,7.4,5.49,12.0,,,,,
688,07/15/19 11:40:48 AM,6.7,5.50,10.9,,,,,
689,07/15/19 11:40:49 AM,6.7,5.50,10.9,,,,,
690,07/15/19 11:40:50 AM,7.4,5.50,12.0,,,,,
691,07/15/19 11:40:51 AM,6.7,5.50,10.9,,,,,
692,07/15/19 11:40:52 AM,7.4,5.50,12.0,,,,,
693,07/15/19 11:40:53 AM,7.8,5.50,12.6,,,,,
694,07/15/19 11:40:54 AM,7.8,5.50,12.6,,,,,
695,07/15/19 11:40:55 AM,6.7,5.49,10.9,,,,,
696,07/15/19 11:40:56 AM,7.4,5.50,12.0,,,,,
697,07/15/19 11:40:57 AM,7.8,5.51,12.6,,,,,
698,07/15/19 11:40:58 AM,7.4,5.50,12.0,,,,,
699,07/15/19 11:40:59 AM,7.8,5.50,12.6,,,,,
700,07/15/19 11:41:00 AM,7.4,5.51,12.0,,,,,
701,07/15/19 11:41:01 AM,6.7,5.50,10.9,,,,,
702,07/15/19 11:41:02 AM,7.4,5.51,12.0,,,,,
703,07/15/19 11:41:03 AM,7.4,5.49,12.0,,,,,
704,07/15/19 11:41:04 AM,7.4,5.49,12.0,,,,,
705,07/15/19 11:41:05 AM,7.4,5.50,12.0,,,,,
706,07/15/19 11:41:06 AM,7.4,5.49,12.0,,,,,
707,07/15/19 11:41:07 AM,7.8,5.51,12.6,,,,,
708,07/15/19 11:41:08 AM,7.4,5.49,12.0,,,,,
709,07/15/19 11:41:09 AM,7.8,5.50,12.6,,,,,
710,07/15/19 11:41:10 AM,7.4,5.50,12.0,,,,,
711,07/15/19 11:41:11 AM,7.4,5.53,12.0,,,,,
712,07/15/19 11:41:12 AM,7.4,5.50,12.0,,,,,
713,07/15/19 11:41:13 AM,7.4,5.51,12.0,,,,,
714,07/15/19 11:41:14 AM,6.7,5.51,10.9,,,,,
715,07/15/19 11:41:15 AM,7.4,5.50,12.0,,,,,
716,07/15/19 11:41:16 AM,7.4,5.50,12.0,,,,,
717,07/15/19 11:41:17 AM,7.4,5.51,12.0,,,,,
718,07/15/19 11:41:18 AM,7.4,5.51,12.0,,,,,
719,07/15/19 11:41:19 AM,7.4,5.49,12.0,,,,,
720,07/15/19 11:41:20 AM,7.8,5.49,12.6,,,,,
721,07/15/19 11:41:21 AM,6.7,5.50,10.9,,,,,
722,07/15/19 11:41:22 AM,7.4,5.50,12.0,,,,,
723,07/15/19 11:41:23 AM,7.8,5.50,12.6,,,,,
724,07/15/19 11:41:24 AM,6.7,5.50,10.9,,,,,
725,07/15/19 11:41:25 AM,7.8,5.50,12.6,,,,,
726,07/15/19 11:41:26 AM,7.4,5.50,12.0,,,,,
727,07/15/19 11:41:27 AM,7.4,5.49,12.0,,,,,
728,07/15/19 11:41:28 AM,7.4,5.50,12.0,,,,,
729,07/15/19 11:41:29 AM,7.4,5.50,12.0,,,,,
730,07/15/19 11:41:30 AM,7.4,5.50,12.0,,,,,
731,07/15/19 11:41:31 AM,7.4,5.49,12.0,,,,,
732,07/15/19 11:41:32 AM,7.8,5.50,12.6,,,,,
733,07/15/19 11:41:33 AM,7.4,5.50,12.0,,,,,
734,07/15/19 11:41:34 AM,7.0,5.50,11.3,,,,,
735,07/15/19 11:41:35 AM,7.4,5.50,12.0,,,,,
736,07/15/19 11:41:36 AM,7.4,5.53,12.0,,,,,
737,07/15/19 11:41:37 AM,7.4,5.50,12.0,,,,,
738,07/15/19 11:41:38 AM,7.4,5.51,12.0,,,,,
739,07/15/19 11:41:39 AM,7.4,5.50,12.0,,,,,
740,07/15/19 11:41:40 AM,7.4,5.50,12.0,,,,,
741,07/15/19 11:41:41 AM,7.4,5.50,12.0,,,,,
742,07/15/19 11:41:42 AM,7.4,5.50,12.0,,,,,
743,07/15/19 11:41:43 AM,7.4,5.51,12.0,,,,,
744,07/15/19 11:41:44 AM,7.4,5.50,12.0,,,,,
745,07/15/19 11:41:45 AM,7.4,5.50,12.0,,,,,
746,07/15/19 11:41:46 AM,7.4,5.51,12.0,,,,,
747,07/15/19 11:41:47 AM,7.4,5.50,12.0,,,,,
748,07/15/19 11:41:48 AM,7.4,5.50,12.0,,,,,
749,07/15/19 11:41:49 AM,7.4,5.50,12.0,,,,,
750,07/15/19 11:41:50 AM,7.4,5.50,12.0,,,,,
751,07/15/19 11:41:51 AM,7.8,5.50,12.6,,,,,
752,07/15/19 11:41:52 AM,6.7,5.50,10.9,,,,,
753,07/15/19 11:41:53 AM,6.7,5.50,10.9,,,,,
754,07/15/19 11:41:54 AM,7.4,5.50,12.0,,,,,
755,07/15/19 11:41:55 AM,7.4,5.50,12.0,,,,,
756,07/15/19 11:41:56 AM,7.4,5.50,12.0,,,,,
757,07/15/19 11:41:57 AM,7.4,5.50,12.0,,,,,
758,07/15/19 11:41:58 AM,7.4,5.51,12.0,,,,,
759,07/15/19 11:41:59 AM,7.4,5.51,12.0,,,,,
760,07/15/19 11:42:00 AM,7.4,5.51,12.0,,,,,
761,07/15/19 11:42:01 AM,7.4,5.51,12.0,,,,,
762,07/15/19 11:42:02 AM,7.8,5.50,12.6,,,,,
763,07/15/19 11:42:03 AM,6.7,5.51,10.9,,,,,
764,07/15/19 11:42:04 AM,7.4,5.50,12.0,,,,,
765,07/15/19 11:42:05 AM,7.8,5.50,12.6,,,,,
766,07/15/19 11:42:06 AM,6.7,5.50,10.9,,,,,
767,07/15/19 11:42:07 AM,7.4,5.51,12.0,,,,,
768,07/15/19 11:42:08 AM,6.7,5.50,10.9,,,,,
769,07/15/19 11:42:09 AM,7.4,5.50,12.0,,,,,
770,07/15/19 11:42:10 AM,7.8,5.50,12.6,,,,,
771,07/15/19 11:42:11 AM,7.4,5.50,12.0,,,,,
772,07/15/19 11:42:12 AM,7.4,5.50,12.0,,,,,
773,07/15/19 11:42:13 AM,7.4,5.50,12.0,,,,,
774,07/15/19 11:42:14 AM,7.4,5.51,12.0,,,,,
775,07/15/19 11:42:15 AM,7.4,5.50,12.0,,,,,
776,07/15/19 11:42:16 AM,7.4,5.50,12.0,,,,,
777,07/15/19 11:42:17 AM,7.0,5.50,11.3,,,,,
778,07/15/19 11:42:18 AM,7.4,5.51,12.0,,,,,
779,07/15/19 11:42:19 AM,6.7,5.51,10.9,,,,,
780,07/15/19 11:42:20 AM,7.8,5.51,12.6,,,,,
781,07/15/19 11:42:21 AM,7.4,5.51,12.0,,,,,
782,07/15/19 11:42:22 AM,7.4,5.51,12.0,,,,,
783,07/15/19 11:42:23 AM,6.7,5.50,10.9,,,,,
784,07/15/19 11:42:24 AM,7.4,5.50,12.0,,,,,
785,07/15/19 11:42:25 AM,7.8,5.50,12.6,,,,,
786,07/15/19 11:42:26 AM,6.7,5.50,10.9,,,,,
787,07/15/19 11:42:27 AM,7.4,5.50,12.0,,,,,
788,07/15/19 11:42:28 AM,7.4,5.51,12.0,,,,,
789,07/15/19 11:42:29 AM,7.8,5.50,12.6,,,,,
790,07/15/19 11:42:30 AM,7.4,5.51,12.0,,,,,
791,07/15/19 11:42:31 AM,6.7,5.50,10.9,,,,,
792,07/15/19 11:42:32 AM,7.4,5.51,12.0,,,,,
793,07/15/19 11:42:33 AM,7.4,5.53,12.0,,,,,
794,07/15/19 11:42:34 AM,6.7,5.51,10.9,,,,,
795,07/15/19 11:42:35 AM,7.4,5.51,12.0,,,,,
796,07/15/19 11:42:36 AM,7.8,5.50,12.6,,,,,
797,07/15/19 11:42:37 AM,7.0,5.50,11.3,,,,,
798,07/15/19 11:42:38 AM,7.0,5.50,11.3,,,,,
799,07/15/19 11:42:39 AM,7.4,5.51,12.0,,,,,
800,07/15/19 11:42:40 AM,6.7,5.50,10.9,,,,,
801,07/15/19 11:42:41 AM,7.4,5.51,12.0,,,,,
802,07/15/19 11:42:42 AM,7.4,5.50,12.0,,,,,
803,07/15/19 11:42:43 AM,7.4,5.50,12.0,,,,,
804,07/15/19 11:42:44 AM,7.8,5.53,12.6,,,,,
805,07/15/19 11:42:45 AM,7.4,5.51,12.0,,,,,
806,07/15/19 11:42:46 AM,7.8,5.51,12.6,,,,,
807,07/15/19 11:42:47 AM,7.4,5.51,12.0,,,,,
808,07/15/19 11:42:48 AM,7.4,5.51,12.0,,,,,
809,07/15/19 11:42:49 AM,7.4,5.51,12.0,,,,,
810,07/15/19 11:42:50 AM,7.4,5.51,12.0,,,,,
