"Plot Title: EC Logger 2"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636127, SEN S/N: 20636127)","Temp, °C (LGR S/N: 20636127, SEN S/N: 20636127)","Coupler Detached (LGR S/N: 20636127)","Coupler Attached (LGR S/N: 20636127)","Host Connected (LGR S/N: 20636127)","Stopped (LGR S/N: 20636127)","End Of File (LGR S/N: 20636127)"
434,07/15/19 11:36:34 AM,7.4,5.47,,,,,
435,07/15/19 11:36:35 AM,7.4,5.46,,,,,
436,07/15/19 11:36:36 AM,6.7,5.46,,,,,
437,07/15/19 11:36:37 AM,7.4,5.47,,,,,
438,07/15/19 11:36:38 AM,7.4,5.47,,,,,
439,07/15/19 11:36:39 AM,7.4,5.46,,,,,
440,07/15/19 11:36:40 AM,7.4,5.47,,,,,
441,07/15/19 11:36:41 AM,7.4,5.46,,,,,
442,07/15/19 11:36:42 AM,7.4,5.46,,,,,
443,07/15/19 11:36:43 AM,7.4,5.46,,,,,
444,07/15/19 11:36:44 AM,7.4,5.47,,,,,
445,07/15/19 11:36:45 AM,6.7,5.47,,,,,
446,07/15/19 11:36:46 AM,6.7,5.47,,,,,
447,07/15/19 11:36:47 AM,7.8,5.46,,,,,
448,07/15/19 11:36:48 AM,7.4,5.47,,,,,
449,07/15/19 11:36:49 AM,7.4,5.47,,,,,
450,07/15/19 11:36:50 AM,7.4,5.47,,,,,
451,07/15/19 11:36:51 AM,7.4,5.47,,,,,
452,07/15/19 11:36:52 AM,7.4,5.46,,,,,
453,07/15/19 11:36:53 AM,6.7,5.46,,,,,
454,07/15/19 11:36:54 AM,7.4,5.47,,,,,
455,07/15/19 11:36:55 AM,6.7,5.49,,,,,
456,07/15/19 11:36:56 AM,7.4,5.46,,,,,
457,07/15/19 11:36:57 AM,7.4,5.47,,,,,
458,07/15/19 11:36:58 AM,7.4,5.46,,,,,
459,07/15/19 11:36:59 AM,7.4,5.46,,,,,
460,07/15/19 11:37:00 AM,7.4,5.47,,,,,
461,07/15/19 11:37:01 AM,7.4,5.47,,,,,
462,07/15/19 11:37:02 AM,7.4,5.47,,,,,
463,07/15/19 11:37:03 AM,6.7,5.47,,,,,
464,07/15/19 11:37:04 AM,7.4,5.47,,,,,
465,07/15/19 11:37:05 AM,7.4,5.47,,,,,
466,07/15/19 11:37:06 AM,6.7,5.47,,,,,
467,07/15/19 11:37:07 AM,7.4,5.49,,,,,
468,07/15/19 11:37:08 AM,7.4,5.46,,,,,
469,07/15/19 11:37:09 AM,6.7,5.46,,,,,
470,07/15/19 11:37:10 AM,7.8,5.46,,,,,
471,07/15/19 11:37:11 AM,7.4,5.47,,,,,
472,07/15/19 11:37:12 AM,7.4,5.46,,,,,
473,07/15/19 11:37:13 AM,6.7,5.49,,,,,
474,07/15/19 11:37:14 AM,7.4,5.46,,,,,
475,07/15/19 11:37:15 AM,7.4,5.47,,,,,
476,07/15/19 11:37:16 AM,7.8,5.47,,,,,
477,07/15/19 11:37:17 AM,7.4,5.47,,,,,
478,07/15/19 11:37:18 AM,7.4,5.46,,,,,
479,07/15/19 11:37:19 AM,7.4,5.47,,,,,
480,07/15/19 11:37:20 AM,7.4,5.46,,,,,
481,07/15/19 11:37:21 AM,7.4,5.47,,,,,
482,07/15/19 11:37:22 AM,7.4,5.47,,,,,
483,07/15/19 11:37:23 AM,7.4,5.46,,,,,
484,07/15/19 11:37:24 AM,6.7,5.49,,,,,
485,07/15/19 11:37:25 AM,7.4,5.47,,,,,
486,07/15/19 11:37:26 AM,7.4,5.46,,,,,
487,07/15/19 11:37:27 AM,7.4,5.49,,,,,
488,07/15/19 11:37:28 AM,7.4,5.46,,,,,
489,07/15/19 11:37:29 AM,7.4,5.49,,,,,
490,07/15/19 11:37:30 AM,7.8,5.49,,,,,
491,07/15/19 11:37:31 AM,7.8,5.47,,,,,
492,07/15/19 11:37:32 AM,7.4,5.47,,,,,
493,07/15/19 11:37:33 AM,7.8,5.47,,,,,
494,07/15/19 11:37:34 AM,6.7,5.47,,,,,
495,07/15/19 11:37:35 AM,7.4,5.47,,,,,
496,07/15/19 11:37:36 AM,7.4,5.47,,,,,
497,07/15/19 11:37:37 AM,7.8,5.49,,,,,
498,07/15/19 11:37:38 AM,7.8,5.47,,,,,
499,07/15/19 11:37:39 AM,7.4,5.47,,,,,
500,07/15/19 11:37:40 AM,7.4,5.47,,,,,
501,07/15/19 11:37:41 AM,7.4,5.49,,,,,
502,07/15/19 11:37:42 AM,7.8,5.47,,,,,
503,07/15/19 11:37:43 AM,7.8,5.47,,,,,
504,07/15/19 11:37:44 AM,7.4,5.47,,,,,
505,07/15/19 11:37:45 AM,7.4,5.47,,,,,
506,07/15/19 11:37:46 AM,7.8,5.47,,,,,
507,07/15/19 11:37:47 AM,7.4,5.47,,,,,
508,07/15/19 11:37:48 AM,7.4,5.47,,,,,
509,07/15/19 11:37:49 AM,7.8,5.47,,,,,
510,07/15/19 11:37:50 AM,7.4,5.49,,,,,
511,07/15/19 11:37:51 AM,7.4,5.49,,,,,
512,07/15/19 11:37:52 AM,7.4,5.49,,,,,
513,07/15/19 11:37:53 AM,7.4,5.49,,,,,
514,07/15/19 11:37:54 AM,6.7,5.47,,,,,
515,07/15/19 11:37:55 AM,7.4,5.49,,,,,
516,07/15/19 11:37:56 AM,7.4,5.49,,,,,
517,07/15/19 11:37:57 AM,7.4,5.49,,,,,
518,07/15/19 11:37:58 AM,7.8,5.49,,,,,
519,07/15/19 11:37:59 AM,7.4,5.47,,,,,
520,07/15/19 11:38:00 AM,7.4,5.49,,,,,
521,07/15/19 11:38:01 AM,7.4,5.49,,,,,
522,07/15/19 11:38:02 AM,7.4,5.47,,,,,
523,07/15/19 11:38:03 AM,7.4,5.47,,,,,
524,07/15/19 11:38:04 AM,7.4,5.47,,,,,
525,07/15/19 11:38:05 AM,7.4,5.50,,,,,
526,07/15/19 11:38:06 AM,7.4,5.47,,,,,
527,07/15/19 11:38:07 AM,7.4,5.49,,,,,
528,07/15/19 11:38:08 AM,7.4,5.47,,,,,
529,07/15/19 11:38:09 AM,7.4,5.47,,,,,
530,07/15/19 11:38:10 AM,7.0,5.47,,,,,
531,07/15/19 11:38:11 AM,6.7,5.49,,,,,
532,07/15/19 11:38:12 AM,7.0,5.47,,,,,
533,07/15/19 11:38:13 AM,7.4,5.49,,,,,
534,07/15/19 11:38:14 AM,7.4,5.47,,,,,
535,07/15/19 11:38:15 AM,7.4,5.49,,,,,
536,07/15/19 11:38:16 AM,7.4,5.47,,,,,
537,07/15/19 11:38:17 AM,7.4,5.49,,,,,
538,07/15/19 11:38:18 AM,7.4,5.49,,,,,
539,07/15/19 11:38:19 AM,7.0,5.47,,,,,
540,07/15/19 11:38:20 AM,7.4,5.49,,,,,
541,07/15/19 11:38:21 AM,7.4,5.49,,,,,
542,07/15/19 11:38:22 AM,7.4,5.47,,,,,
543,07/15/19 11:38:23 AM,7.4,5.49,,,,,
544,07/15/19 11:38:24 AM,7.4,5.49,,,,,
545,07/15/19 11:38:25 AM,7.4,5.47,,,,,
546,07/15/19 11:38:26 AM,7.4,5.49,,,,,
547,07/15/19 11:38:27 AM,7.4,5.49,,,,,
548,07/15/19 11:38:28 AM,7.4,5.49,,,,,
549,07/15/19 11:38:29 AM,7.4,5.49,,,,,
550,07/15/19 11:38:30 AM,6.7,5.49,,,,,
551,07/15/19 11:38:31 AM,7.4,5.49,,,,,
552,07/15/19 11:38:32 AM,7.4,5.49,,,,,
553,07/15/19 11:38:33 AM,7.8,5.49,,,,,
554,07/15/19 11:38:34 AM,7.4,5.49,,,,,
555,07/15/19 11:38:35 AM,7.4,5.49,,,,,
556,07/15/19 11:38:36 AM,7.8,5.47,,,,,
557,07/15/19 11:38:37 AM,7.4,5.47,,,,,
558,07/15/19 11:38:38 AM,7.4,5.49,,,,,
559,07/15/19 11:38:39 AM,7.4,5.49,,,,,
560,07/15/19 11:38:40 AM,7.8,5.47,,,,,
561,07/15/19 11:38:41 AM,7.4,5.50,,,,,
562,07/15/19 11:38:42 AM,7.4,5.47,,,,,
563,07/15/19 11:38:43 AM,7.8,5.49,,,,,
564,07/15/19 11:38:44 AM,7.4,5.47,,,,,
565,07/15/19 11:38:45 AM,7.4,5.49,,,,,
566,07/15/19 11:38:46 AM,7.4,5.49,,,,,
567,07/15/19 11:38:47 AM,6.7,5.49,,,,,
568,07/15/19 11:38:48 AM,7.4,5.47,,,,,
569,07/15/19 11:38:49 AM,6.7,5.49,,,,,
570,07/15/19 11:38:50 AM,7.4,5.49,,,,,
571,07/15/19 11:38:51 AM,6.7,5.47,,,,,
572,07/15/19 11:38:52 AM,7.4,5.49,,,,,
573,07/15/19 11:38:53 AM,7.8,5.49,,,,,
574,07/15/19 11:38:54 AM,6.7,5.50,,,,,
575,07/15/19 11:38:55 AM,7.4,5.50,,,,,
576,07/15/19 11:38:56 AM,7.8,5.49,,,,,
577,07/15/19 11:38:57 AM,7.4,5.49,,,,,
578,07/15/19 11:38:58 AM,7.4,5.49,,,,,
579,07/15/19 11:38:59 AM,7.8,5.49,,,,,
580,07/15/19 11:39:00 AM,7.4,5.49,,,,,
581,07/15/19 11:39:01 AM,6.7,5.49,,,,,
582,07/15/19 11:39:02 AM,6.7,5.50,,,,,
583,07/15/19 11:39:03 AM,7.8,5.49,,,,,
584,07/15/19 11:39:04 AM,7.4,5.50,,,,,
585,07/15/19 11:39:05 AM,7.4,5.50,,,,,
586,07/15/19 11:39:06 AM,7.8,5.49,,,,,
587,07/15/19 11:39:07 AM,7.4,5.50,,,,,
588,07/15/19 11:39:08 AM,7.4,5.50,,,,,
589,07/15/19 11:39:09 AM,7.4,5.49,,,,,
590,07/15/19 11:39:10 AM,7.4,5.49,,,,,
591,07/15/19 11:39:11 AM,7.4,5.49,,,,,
592,07/15/19 11:39:12 AM,6.7,5.49,,,,,
593,07/15/19 11:39:13 AM,7.4,5.49,,,,,
594,07/15/19 11:39:14 AM,7.4,5.50,,,,,
595,07/15/19 11:39:15 AM,7.4,5.49,,,,,
596,07/15/19 11:39:16 AM,7.4,5.49,,,,,
597,07/15/19 11:39:17 AM,7.4,5.49,,,,,
598,07/15/19 11:39:18 AM,7.4,5.49,,,,,
599,07/15/19 11:39:19 AM,7.4,5.49,,,,,
600,07/15/19 11:39:20 AM,6.7,5.47,,,,,
601,07/15/19 11:39:21 AM,7.4,5.49,,,,,
602,07/15/19 11:39:22 AM,7.4,5.50,,,,,
603,07/15/19 11:39:23 AM,7.8,5.49,,,,,
604,07/15/19 11:39:24 AM,7.8,5.49,,,,,
605,07/15/19 11:39:25 AM,7.4,5.50,,,,,
606,07/15/19 11:39:26 AM,7.8,5.50,,,,,
607,07/15/19 11:39:27 AM,7.4,5.47,,,,,
608,07/15/19 11:39:28 AM,7.4,5.51,,,,,
609,07/15/19 11:39:29 AM,7.4,5.50,,,,,
610,07/15/19 11:39:30 AM,7.4,5.49,,,,,
611,07/15/19 11:39:31 AM,7.8,5.50,,,,,
612,07/15/19 11:39:32 AM,7.8,5.49,,,,,
613,07/15/19 11:39:33 AM,7.4,5.50,,,,,
614,07/15/19 11:39:34 AM,7.0,5.47,,,,,
615,07/15/19 11:39:35 AM,7.8,5.49,,,,,
616,07/15/19 11:39:36 AM,7.4,5.49,,,,,
617,07/15/19 11:39:37 AM,7.8,5.50,,,,,
618,07/15/19 11:39:38 AM,7.4,5.49,,,,,
619,07/15/19 11:39:39 AM,7.4,5.49,,,,,
620,07/15/19 11:39:40 AM,7.4,5.49,,,,,
621,07/15/19 11:39:41 AM,6.7,5.47,,,,,
622,07/15/19 11:39:42 AM,7.4,5.49,,,,,
623,07/15/19 11:39:43 AM,7.4,5.50,,,,,
624,07/15/19 11:39:44 AM,7.4,5.49,,,,,
625,07/15/19 11:39:45 AM,6.7,5.49,,,,,
626,07/15/19 11:39:46 AM,6.7,5.49,,,,,
627,07/15/19 11:39:47 AM,7.4,5.49,,,,,
628,07/15/19 11:39:48 AM,7.4,5.50,,,,,
629,07/15/19 11:39:49 AM,7.4,5.49,,,,,
630,07/15/19 11:39:50 AM,7.4,5.49,,,,,
631,07/15/19 11:39:51 AM,7.4,5.47,,,,,
632,07/15/19 11:39:52 AM,7.4,5.49,,,,,
633,07/15/19 11:39:53 AM,7.4,5.49,,,,,
634,07/15/19 11:39:54 AM,7.4,5.50,,,,,
635,07/15/19 11:39:55 AM,7.4,5.50,,,,,
636,07/15/19 11:39:56 AM,7.4,5.49,,,,,
637,07/15/19 11:39:57 AM,7.4,5.50,,,,,
638,07/15/19 11:39:58 AM,7.8,5.49,,,,,
639,07/15/19 11:39:59 AM,7.4,5.50,,,,,
640,07/15/19 11:40:00 AM,7.4,5.50,,,,,
641,07/15/19 11:40:01 AM,7.4,5.49,,,,,
642,07/15/19 11:40:02 AM,6.7,5.50,,,,,
643,07/15/19 11:40:03 AM,7.8,5.47,,,,,
644,07/15/19 11:40:04 AM,7.4,5.49,,,,,
645,07/15/19 11:40:05 AM,7.4,5.50,,,,,
646,07/15/19 11:40:06 AM,7.8,5.49,,,,,
647,07/15/19 11:40:07 AM,7.4,5.50,,,,,
648,07/15/19 11:40:08 AM,7.8,5.49,,,,,
649,07/15/19 11:40:09 AM,7.8,5.50,,,,,
650,07/15/19 11:40:10 AM,6.7,5.50,,,,,
651,07/15/19 11:40:11 AM,6.7,5.50,,,,,
652,07/15/19 11:40:12 AM,7.4,5.50,,,,,
653,07/15/19 11:40:13 AM,7.4,5.49,,,,,
654,07/15/19 11:40:14 AM,7.8,5.49,,,,,
655,07/15/19 11:40:15 AM,7.4,5.50,,,,,
656,07/15/19 11:40:16 AM,7.4,5.49,,,,,
657,07/15/19 11:40:17 AM,6.7,5.50,,,,,
658,07/15/19 11:40:18 AM,7.4,5.49,,,,,
659,07/15/19 11:40:19 AM,7.4,5.50,,,,,
660,07/15/19 11:40:20 AM,7.8,5.49,,,,,
661,07/15/19 11:40:21 AM,7.4,5.50,,,,,
662,07/15/19 11:40:22 AM,7.8,5.50,,,,,
663,07/15/19 11:40:23 AM,7.4,5.50,,,,,
664,07/15/19 11:40:24 AM,7.8,5.49,,,,,
665,07/15/19 11:40:25 AM,7.8,5.50,,,,,
666,07/15/19 11:40:26 AM,7.4,5.49,,,,,
667,07/15/19 11:40:27 AM,7.4,5.49,,,,,
668,07/15/19 11:40:28 AM,7.4,5.49,,,,,
669,07/15/19 11:40:29 AM,7.4,5.50,,,,,
670,07/15/19 11:40:30 AM,7.8,5.50,,,,,
671,07/15/19 11:40:31 AM,7.4,5.51,,,,,
672,07/15/19 11:40:32 AM,7.4,5.50,,,,,
673,07/15/19 11:40:33 AM,7.8,5.50,,,,,
674,07/15/19 11:40:34 AM,7.4,5.50,,,,,
675,07/15/19 11:40:35 AM,6.7,5.49,,,,,
676,07/15/19 11:40:36 AM,6.7,5.50,,,,,
677,07/15/19 11:40:37 AM,7.4,5.50,,,,,
678,07/15/19 11:40:38 AM,7.8,5.49,,,,,
679,07/15/19 11:40:39 AM,7.4,5.50,,,,,
680,07/15/19 11:40:40 AM,7.4,5.49,,,,,
681,07/15/19 11:40:41 AM,7.4,5.50,,,,,
682,07/15/19 11:40:42 AM,7.4,5.49,,,,,
683,07/15/19 11:40:43 AM,7.4,5.50,,,,,
684,07/15/19 11:40:44 AM,7.4,5.50,,,,,
685,07/15/19 11:40:45 AM,7.4,5.53,,,,,
686,07/15/19 11:40:46 AM,7.4,5.50,,,,,
687,07/15/19 11:40:47 AM,7.4,5.49,,,,,
688,07/15/19 11:40:48 AM,6.7,5.50,,,,,
689,07/15/19 11:40:49 AM,6.7,5.50,,,,,
690,07/15/19 11:40:50 AM,7.4,5.50,,,,,
691,07/15/19 11:40:51 AM,6.7,5.50,,,,,
692,07/15/19 11:40:52 AM,7.4,5.50,,,,,
693,07/15/19 11:40:53 AM,7.8,5.50,,,,,
694,07/15/19 11:40:54 AM,7.8,5.50,,,,,
695,07/15/19 11:40:55 AM,6.7,5.49,,,,,
696,07/15/19 11:40:56 AM,7.4,5.50,,,,,
697,07/15/19 11:40:57 AM,7.8,5.51,,,,,
698,07/15/19 11:40:58 AM,7.4,5.50,,,,,
699,07/15/19 11:40:59 AM,7.8,5.50,,,,,
700,07/15/19 11:41:00 AM,7.4,5.51,,,,,
701,07/15/19 11:41:01 AM,6.7,5.50,,,,,
702,07/15/19 11:41:02 AM,7.4,5.51,,,,,
703,07/15/19 11:41:03 AM,7.4,5.49,,,,,
704,07/15/19 11:41:04 AM,7.4,5.49,,,,,
705,07/15/19 11:41:05 AM,7.4,5.50,,,,,
706,07/15/19 11:41:06 AM,7.4,5.49,,,,,
707,07/15/19 11:41:07 AM,7.8,5.51,,,,,
708,07/15/19 11:41:08 AM,7.4,5.49,,,,,
709,07/15/19 11:41:09 AM,7.8,5.50,,,,,
710,07/15/19 11:41:10 AM,7.4,5.50,,,,,
711,07/15/19 11:41:11 AM,7.4,5.53,,,,,
712,07/15/19 11:41:12 AM,7.4,5.50,,,,,
713,07/15/19 11:41:13 AM,7.4,5.51,,,,,
714,07/15/19 11:41:14 AM,6.7,5.51,,,,,
715,07/15/19 11:41:15 AM,7.4,5.50,,,,,
716,07/15/19 11:41:16 AM,7.4,5.50,,,,,
717,07/15/19 11:41:17 AM,7.4,5.51,,,,,
718,07/15/19 11:41:18 AM,7.4,5.51,,,,,
719,07/15/19 11:41:19 AM,7.4,5.49,,,,,
720,07/15/19 11:41:20 AM,7.8,5.49,,,,,
721,07/15/19 11:41:21 AM,6.7,5.50,,,,,
722,07/15/19 11:41:22 AM,7.4,5.50,,,,,
723,07/15/19 11:41:23 AM,7.8,5.50,,,,,
724,07/15/19 11:41:24 AM,6.7,5.50,,,,,
725,07/15/19 11:41:25 AM,7.8,5.50,,,,,
726,07/15/19 11:41:26 AM,7.4,5.50,,,,,
727,07/15/19 11:41:27 AM,7.4,5.49,,,,,
728,07/15/19 11:41:28 AM,7.4,5.50,,,,,
729,07/15/19 11:41:29 AM,7.4,5.50,,,,,
730,07/15/19 11:41:30 AM,7.4,5.50,,,,,
731,07/15/19 11:41:31 AM,7.4,5.49,,,,,
732,07/15/19 11:41:32 AM,7.8,5.50,,,,,
733,07/15/19 11:41:33 AM,7.4,5.50,,,,,
734,07/15/19 11:41:34 AM,7.0,5.50,,,,,
735,07/15/19 11:41:35 AM,7.4,5.50,,,,,
736,07/15/19 11:41:36 AM,7.4,5.53,,,,,
737,07/15/19 11:41:37 AM,7.4,5.50,,,,,
738,07/15/19 11:41:38 AM,7.4,5.51,,,,,
739,07/15/19 11:41:39 AM,7.4,5.50,,,,,
740,07/15/19 11:41:40 AM,7.4,5.50,,,,,
741,07/15/19 11:41:41 AM,7.4,5.50,,,,,
742,07/15/19 11:41:42 AM,7.4,5.50,,,,,
743,07/15/19 11:41:43 AM,7.4,5.51,,,,,
744,07/15/19 11:41:44 AM,7.4,5.50,,,,,
745,07/15/19 11:41:45 AM,7.4,5.50,,,,,
746,07/15/19 11:41:46 AM,7.4,5.51,,,,,
747,07/15/19 11:41:47 AM,7.4,5.50,,,,,
748,07/15/19 11:41:48 AM,7.4,5.50,,,,,
749,07/15/19 11:41:49 AM,7.4,5.50,,,,,
750,07/15/19 11:41:50 AM,7.4,5.50,,,,,
751,07/15/19 11:41:51 AM,7.8,5.50,,,,,
752,07/15/19 11:41:52 AM,6.7,5.50,,,,,
753,07/15/19 11:41:53 AM,6.7,5.50,,,,,
754,07/15/19 11:41:54 AM,7.4,5.50,,,,,
755,07/15/19 11:41:55 AM,7.4,5.50,,,,,
756,07/15/19 11:41:56 AM,7.4,5.50,,,,,
757,07/15/19 11:41:57 AM,7.4,5.50,,,,,
758,07/15/19 11:41:58 AM,7.4,5.51,,,,,
759,07/15/19 11:41:59 AM,7.4,5.51,,,,,
760,07/15/19 11:42:00 AM,7.4,5.51,,,,,
761,07/15/19 11:42:01 AM,7.4,5.51,,,,,
762,07/15/19 11:42:02 AM,7.8,5.50,,,,,
763,07/15/19 11:42:03 AM,6.7,5.51,,,,,
764,07/15/19 11:42:04 AM,7.4,5.50,,,,,
765,07/15/19 11:42:05 AM,7.8,5.50,,,,,
766,07/15/19 11:42:06 AM,6.7,5.50,,,,,
767,07/15/19 11:42:07 AM,7.4,5.51,,,,,
768,07/15/19 11:42:08 AM,6.7,5.50,,,,,
769,07/15/19 11:42:09 AM,7.4,5.50,,,,,
770,07/15/19 11:42:10 AM,7.8,5.50,,,,,
771,07/15/19 11:42:11 AM,7.4,5.50,,,,,
772,07/15/19 11:42:12 AM,7.4,5.50,,,,,
773,07/15/19 11:42:13 AM,7.4,5.50,,,,,
774,07/15/19 11:42:14 AM,7.4,5.51,,,,,
775,07/15/19 11:42:15 AM,7.4,5.50,,,,,
776,07/15/19 11:42:16 AM,7.4,5.50,,,,,
777,07/15/19 11:42:17 AM,7.0,5.50,,,,,
778,07/15/19 11:42:18 AM,7.4,5.51,,,,,
779,07/15/19 11:42:19 AM,6.7,5.51,,,,,
780,07/15/19 11:42:20 AM,7.8,5.51,,,,,
781,07/15/19 11:42:21 AM,7.4,5.51,,,,,
782,07/15/19 11:42:22 AM,7.4,5.51,,,,,
783,07/15/19 11:42:23 AM,6.7,5.50,,,,,
784,07/15/19 11:42:24 AM,7.4,5.50,,,,,
785,07/15/19 11:42:25 AM,7.8,5.50,,,,,
786,07/15/19 11:42:26 AM,6.7,5.50,,,,,
787,07/15/19 11:42:27 AM,7.4,5.50,,,,,
788,07/15/19 11:42:28 AM,7.4,5.51,,,,,
789,07/15/19 11:42:29 AM,7.8,5.50,,,,,
790,07/15/19 11:42:30 AM,7.4,5.51,,,,,
791,07/15/19 11:42:31 AM,6.7,5.50,,,,,
792,07/15/19 11:42:32 AM,7.4,5.51,,,,,
793,07/15/19 11:42:33 AM,7.4,5.53,,,,,
794,07/15/19 11:42:34 AM,6.7,5.51,,,,,
795,07/15/19 11:42:35 AM,7.4,5.51,,,,,
796,07/15/19 11:42:36 AM,7.8,5.50,,,,,
797,07/15/19 11:42:37 AM,7.0,5.50,,,,,
798,07/15/19 11:42:38 AM,7.0,5.50,,,,,
799,07/15/19 11:42:39 AM,7.4,5.51,,,,,
800,07/15/19 11:42:40 AM,6.7,5.50,,,,,
801,07/15/19 11:42:41 AM,7.4,5.51,,,,,
802,07/15/19 11:42:42 AM,7.4,5.50,,,,,
803,07/15/19 11:42:43 AM,7.4,5.50,,,,,
804,07/15/19 11:42:44 AM,7.8,5.53,,,,,
805,07/15/19 11:42:45 AM,7.4,5.51,,,,,
806,07/15/19 11:42:46 AM,7.8,5.51,,,,,
807,07/15/19 11:42:47 AM,7.4,5.51,,,,,
808,07/15/19 11:42:48 AM,7.4,5.51,,,,,
809,07/15/19 11:42:49 AM,7.4,5.51,,,,,
810,07/15/19 11:42:50 AM,7.4,5.51,,,,,
811,07/15/19 11:42:51 AM,7.4,5.51,,,,,
812,07/15/19 11:42:52 AM,7.4,5.51,,,,,
813,07/15/19 11:42:53 AM,7.4,5.53,,,,,
814,07/15/19 11:42:54 AM,7.4,5.51,,,,,
815,07/15/19 11:42:55 AM,6.7,5.53,,,,,
816,07/15/19 11:42:56 AM,7.4,5.51,,,,,
817,07/15/19 11:42:57 AM,7.4,5.51,,,,,
818,07/15/19 11:42:58 AM,7.4,5.51,,,,,
819,07/15/19 11:42:59 AM,6.7,5.51,,,,,
820,07/15/19 11:43:00 AM,7.8,5.51,,,,,
821,07/15/19 11:43:01 AM,7.4,5.51,,,,,
822,07/15/19 11:43:02 AM,7.4,5.51,,,,,
823,07/15/19 11:43:03 AM,6.7,5.50,,,,,
824,07/15/19 11:43:04 AM,7.4,5.51,,,,,
825,07/15/19 11:43:05 AM,7.4,5.51,,,,,
826,07/15/19 11:43:06 AM,7.4,5.51,,,,,
827,07/15/19 11:43:07 AM,6.7,5.51,,,,,
828,07/15/19 11:43:08 AM,7.4,5.53,,,,,
829,07/15/19 11:43:09 AM,7.8,5.51,,,,,
830,07/15/19 11:43:10 AM,6.7,5.53,,,,,
831,07/15/19 11:43:11 AM,7.4,5.51,,,,,
832,07/15/19 11:43:12 AM,7.4,5.53,,,,,
833,07/15/19 11:43:13 AM,6.7,5.51,,,,,
834,07/15/19 11:43:14 AM,7.8,5.51,,,,,
835,07/15/19 11:43:15 AM,7.4,5.51,,,,,
836,07/15/19 11:43:16 AM,7.8,5.51,,,,,
837,07/15/19 11:43:17 AM,7.8,5.51,,,,,
838,07/15/19 11:43:18 AM,7.8,5.53,,,,,
839,07/15/19 11:43:19 AM,7.4,5.51,,,,,
840,07/15/19 11:43:20 AM,7.4,5.51,,,,,
841,07/15/19 11:43:21 AM,7.4,5.51,,,,,
842,07/15/19 11:43:22 AM,7.4,5.50,,,,,
843,07/15/19 11:43:23 AM,7.4,5.53,,,,,
844,07/15/19 11:43:24 AM,6.7,5.53,,,,,
845,07/15/19 11:43:25 AM,6.7,5.53,,,,,
846,07/15/19 11:43:26 AM,7.8,5.51,,,,,
847,07/15/19 11:43:27 AM,7.4,5.51,,,,,
848,07/15/19 11:43:28 AM,7.4,5.51,,,,,
849,07/15/19 11:43:29 AM,7.4,5.53,,,,,
850,07/15/19 11:43:30 AM,7.8,5.51,,,,,
851,07/15/19 11:43:31 AM,7.4,5.51,,,,,
852,07/15/19 11:43:32 AM,6.7,5.53,,,,,
853,07/15/19 11:43:33 AM,7.4,5.53,,,,,
854,07/15/19 11:43:34 AM,6.7,5.51,,,,,
855,07/15/19 11:43:35 AM,7.4,5.51,,,,,
856,07/15/19 11:43:36 AM,7.4,5.53,,,,,
857,07/15/19 11:43:37 AM,7.4,5.51,,,,,
858,07/15/19 11:43:38 AM,7.8,5.53,,,,,
859,07/15/19 11:43:39 AM,7.8,5.51,,,,,
860,07/15/19 11:43:40 AM,6.7,5.53,,,,,
861,07/15/19 11:43:41 AM,7.4,5.50,,,,,
862,07/15/19 11:43:42 AM,7.4,5.53,,,,,
863,07/15/19 11:43:43 AM,7.4,5.53,,,,,
864,07/15/19 11:43:44 AM,7.4,5.53,,,,,
865,07/15/19 11:43:45 AM,7.8,5.53,,,,,
866,07/15/19 11:43:46 AM,7.4,5.53,,,,,
867,07/15/19 11:43:47 AM,7.4,5.53,,,,,
868,07/15/19 11:43:48 AM,7.4,5.53,,,,,
869,07/15/19 11:43:49 AM,7.8,5.51,,,,,
870,07/15/19 11:43:50 AM,7.4,5.53,,,,,
871,07/15/19 11:43:51 AM,7.0,5.53,,,,,
872,07/15/19 11:43:52 AM,6.7,5.54,,,,,
873,07/15/19 11:43:53 AM,7.4,5.53,,,,,
874,07/15/19 11:43:54 AM,7.4,5.53,,,,,
875,07/15/19 11:43:55 AM,6.7,5.53,,,,,
876,07/15/19 11:43:56 AM,7.4,5.54,,,,,
877,07/15/19 11:43:57 AM,7.4,5.54,,,,,
878,07/15/19 11:43:58 AM,7.4,5.51,,,,,
879,07/15/19 11:43:59 AM,7.4,5.53,,,,,
880,07/15/19 11:44:00 AM,7.4,5.53,,,,,
881,07/15/19 11:44:01 AM,7.4,5.53,,,,,
882,07/15/19 11:44:02 AM,7.8,5.53,,,,,
883,07/15/19 11:44:03 AM,7.4,5.54,,,,,
884,07/15/19 11:44:04 AM,7.8,5.53,,,,,
885,07/15/19 11:44:05 AM,7.8,5.53,,,,,
886,07/15/19 11:44:06 AM,7.8,5.53,,,,,
887,07/15/19 11:44:07 AM,7.4,5.54,,,,,
888,07/15/19 11:44:08 AM,7.8,5.54,,,,,
889,07/15/19 11:44:09 AM,7.4,5.54,,,,,
890,07/15/19 11:44:10 AM,7.8,5.53,,,,,
891,07/15/19 11:44:11 AM,6.7,5.54,,,,,
892,07/15/19 11:44:12 AM,7.4,5.54,,,,,
893,07/15/19 11:44:13 AM,7.8,5.54,,,,,
